time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,-0.00075026229781081,0.19999018445475,2.6611601811055e-11,1936.9639138959,0.003751495603942,4842.5792977641,100.53096491513
-3.75,-0.0013229556870389,0.19999017623972,-1.889417511336e-10,1937.8228133767,0.0066151033610452,4844.5830069873,178.77214498012
-3.5,-0.0022940794816746,0.19999015107885,-5.908962208423e-10,1940.4103968119,0.011470962291084,4850.6266307696,317.90682450487
-3.25,-0.0038022386996952,0.19999007875939,-1.2337997290501e-09,1947.5413261708,0.019012136617752,4867.3354991292,565.32716032721
-3,-0.0057300176018455,0.19998990244241,-1.9040351517674e-09,1963.7272358977,0.028651534560858,4905.5389547633,1005.3096491437
-2.75,-0.0075181649334085,0.19998959547051,-2.199484150367e-09,1991.2029747217,0.037592780341894,4971.2409764783,1787.7214497838
-2.5,-0.0085769881540622,0.19998925558697,-2.8865265733202e-09,2026.3245402066,0.042887244760241,5056.782491238,3179.0682450614
-2.25,-0.0087977828459233,0.19998895147153,-3.0581501775373e-09,2063.7736009468,0.043991344426238,5149.7530391286,5653.2716032747
-2,-0.008374810229751,0.19998864857947,-3.3642120200739e-09,2099.2724278901,0.041876427931868,5239.2911527099,10053.096491486
-1.75,-0.0077803467541248,0.19998835111369,-3.2734335242424e-09,2130.4727818722,0.038903999710434,5318.4426175721,17877.214497964
-1.5,-0.0073542319415443,0.19998805649055,-3.275483440035e-09,2159.8975347948,0.036773355720811,5392.7737772451,31790.682450504
-1.25,-0.006933400773363,0.19998776424171,-3.0462596889436e-09,2189.4174213375,0.034669124880583,5467.3070186717,56532.716032646
-1,-0.0063233490187621,0.1999874818991,-3.2341356259735e-09,2217.2307045261,0.031618724124245,5537.8872590197,100530.96491507
-0.75,-0.0056334478659818,0.19998720553801,-3.5977194556835e-09,2240.8213354074,0.028169041366947,5597.9697773171,178772.14497995
-0.5,-0.0051370113012547,0.19998694515885,-3.5904728079572e-09,2260.2667995278,0.025686733185791,5647.3097240845,317906.824505
-0.25,-0.0050133611170086,0.19998672123579,-3.3647324926278e-09,2277.554423054,0.025068469975075,5690.6879328882,565327.16033024
0,-0.0053247946444827,0.19998652483913,-3.2154063855927e-09,2295.4579827949,0.026625767153491,5734.9659309941,1005309.6491475
0.25,-0.0059293100982091,0.19998632878998,-2.6242443773583e-09,2316.2829559523,0.029648577149536,5786.0171171748,1787721.4497925
0.5,-0.0067493342665374,0.19998613673804,-1.6916530398703e-09,2338.7129198556,0.033749010688843,5840.5352604278,3179068.2450444
0.75,-0.0081286292119057,0.19998594768163,-6.0051075223555e-10,2363.9027513282,0.040646001912072,5900.4240607518,5653271.603306
1,-0.010054998288091,0.1999857153301,5.7891114124686e-10,2400.1297956013,0.050278582505466,5985.6218148655,10053096.491483
1.25,-0.011964704860971,0.19998541499371,1.5864927149778e-09,2453.3730380908,0.059827887256065,6112.002752078,17877214.497985
1.5,-0.013489679871453,0.19998510328742,2.0974013636987e-09,2518.7595872359,0.067453423529418,6268.84499727,31790682.450514
1.75,-0.014901838341642,0.19998485498293,2.4944313281594e-09,2588.0411325805,0.07451483435137,6434.8634920353,56532716.032645
2,-0.016457529278468,0.19998460797201,4.030185074555e-09,2663.8713016321,0.082293979750061,6615.389427413,100530964.9153
2.25,-0.018153175115117,0.19998426861816,6.0004201607455e-09,2749.0936279081,0.090773015502627,6817.1035372743,178772144.97978
2.5,-0.019958142647699,0.19998381016248,8.9853813278751e-09,2844.7219257935,0.099798791872808,7042.2412495498,317906824.50501
2.75,-0.021548733571007,0.1999832204319,1.0894301016862e-08,2952.6801198814,0.10775270807829,7297.5899263789,565327160.32981
3,-0.022738260656178,0.19998255374056,1.2840225771527e-08,3070.1722003864,0.11370122159018,7578.1302730519,1005309649.1441
3.25,-0.023819656803905,0.19998183370632,1.470695520922e-08,3199.8250589531,0.1191091028789,7888.3770901156,1787721449.7864
3.5,-0.024360829982134,0.19998106148872,1.5209882464617e-08,3346.8298077441,0.1218156849539,8245.511248844,3179068245.042
3.75,-0.023727875401078,0.19998024452874,1.6075769604385e-08,3502.4583338062,0.11865109705173,8635.4403838873,5653271603.2953
4,-0.022074053894501,0.19997932988148,1.563366103241e-08,3651.5784796375,0.11038167748862,9019.9891954396,10053096491.467
4.25,-0.019968039412324,0.19997831796581,1.4463385156205e-08,3789.2553352121,0.099851021931829,9380.6383441638,17877214497.954
4.5,-0.017470961956712,0.19997733350014,1.33000277458e-08,3914.7204156737,0.087364711048036,9713.7690841714,31790682450.568
4.75,-0.014657361398157,0.19997651970029,1.1340811845173e-08,4021.7640310194,0.073295411984826,10001.858460723,56532716033.037
5,-0.011949590130653,0.19997592379676,9.5028802604702e-09,4108.0105509305,0.059755144040549,10234.717967888,100530964915.16
5.25,-0.0096149396324293,0.19997547619479,7.8787336654784e-09,4177.5850161907,0.048080593759615,10421.152294999,178772144979.44
5.5,-0.0076130344739461,0.19997509617012,6.1894946945529e-09,4234.5594402358,0.038069912804354,10572.394210111,317906824506.73
5.75,-0.0058237177739224,0.19997479219945,4.6870665126875e-09,4279.8567939408,0.029122259411242,10691.92284321,565327160327.93
6,-0.0042040538308229,0.19997458572069,3.3351612582777e-09,4312.7183788806,0.021022940569306,10778.402512974,1005309649146

