time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,-0.00072307089892697,0.19999775947693,4.4516834663e-11,2105.3629716079,0.0036153949965355,5263.397595313,100.53096491509
-3.75,-0.001253564298715,0.19999775833024,-2.5002000469954e-11,2107.3424709956,0.00626789174628,5268.2082584349,178.77214497993
-3.5,-0.0020752051722713,0.19999775511301,-1.8168844206912e-10,2112.7399000755,0.010376142327605,5281.3404246569,317.90682450502
-3.25,-0.0031165149403624,0.19999774754237,-4.5754111610563e-10,2124.5007208803,0.015582750199019,5310.0222289538,565.32716032753
-3,-0.0041271002353211,0.19999773367135,-7.0020789166847e-10,2142.5615922529,0.020635735013066,5354.1846866553,1005.3096491448
-2.75,-0.0050378299642976,0.19999771110039,-7.8381390267168e-10,2163.3445761716,0.025189438101601,5404.9938264213,1787.7214497852
-2.5,-0.0060137075204647,0.19999767028211,-9.9045571744227e-10,2186.1810157896,0.030068887862001,5460.5790878789,3179.0682450602
-2.25,-0.0071286499721711,0.19999759562343,-1.1937455468569e-09,2213.9765937878,0.035643678364442,5527.9848767503,5653.2716032777
-2,-0.008062826613953,0.19999747985129,-1.7465575652409e-09,2249.5353646886,0.040314641063441,5614.7837360023,10053.096491481
-1.75,-0.0082904573850199,0.19999734251941,-1.8329116002747e-09,2289.7606804212,0.041452837724856,5714.6580518058,17877.214497962
-1.5,-0.0078935425225308,0.19999721862183,-2.0476047524198e-09,2327.9840205459,0.039468261492578,5810.9889587999,31790.682450511
-1.25,-0.0071937866837243,0.19999712601506,-2.1010619910555e-09,2362.4828531048,0.035969450296023,5898.6603110325,56532.716032647
-1,-0.0063070265448997,0.19999706412302,-2.4207640336726e-09,2392.6669693959,0.031535595646633,5975.8123237141,100530.96491504
-0.75,-0.0053733907566746,0.19999701908677,-2.6020994248199e-09,2417.4460864513,0.026867354228555,6039.3457646681,178772.14497988
-0.5,-0.0046138071310299,0.19999698036395,-2.2836323942954e-09,2436.808830852,0.023069383959929,6088.8735799021,317906.8245051
-0.25,-0.0042021627593958,0.19999694151114,-1.9401276141195e-09,2452.3740949419,0.021011135107801,6128.3235382729,565327.16033
0,-0.0042455111851362,0.19999690299917,-1.5035694911347e-09,2465.9578860821,0.021227884638953,6162.2133445081,1005309.6491476
0.25,-0.0049019706674172,0.19999686753161,-1.0510590175983e-09,2480.045885603,0.024510237224378,6196.4892722022,1787721.4497917
0.5,-0.0063207716142405,0.19999682505436,-5.1780757459596e-10,2500.2880482777,0.031604359781616,6244.5820401708,3179068.2450453
0.75,-0.0081869599273911,0.19999675376738,-1.0408911510495e-09,2535.6972659814,0.040935464066737,6328.740911441,5653271.6033039
1,-0.0093964387430794,0.19999664892476,3.5366687356486e-10,2586.7670128042,0.046982980933054,6452.7820152324,10053096.491491
1.25,-0.0095895323493621,0.19999654949759,1.0965184316092e-09,2636.9933638246,0.04794848897911,6577.4751542116,17877214.497977
1.5,-0.0098563605178474,0.19999647743792,1.1355290041593e-09,2679.7543617562,0.049282670595994,6683.2716940235,31790682.45052
1.75,-0.010732642894309,0.19999641890081,1.7217403058822e-09,2724.7625181878,0.053664175355856,6792.467024733,56532716.032661
2,-0.012029561118572,0.19999637440862,2.5973707629134e-09,2779.1752560319,0.060148895970394,6923.0173811043,100530964.91524
2.25,-0.013758066198879,0.19999635456996,4.5038945906128e-09,2844.8160426339,0.068791584870538,7078.6714705332,178772144.97985
2.5,-0.015965173019194,0.19999633944674,6.0315601402294e-09,2924.2300131168,0.07982732615894,7264.4170532177,317906824.50506
2.75,-0.018302930494568,0.19999627700355,7.6409021332324e-09,3021.7807976215,0.091516356050737,7491.8465838224,565327160.32965
3,-0.020197149517482,0.19999613673496,9.1855261175056e-09,3141.2173721135,0.10098769830159,7773.9127576703,1005309649.1447
3.25,-0.021154309291369,0.19999596268011,1.0337227074331e-08,3276.5835784703,0.10577368167097,8100.9898516385,1787721449.7862
3.5,-0.021333535024244,0.19999580790203,1.0892531543405e-08,3417.8493076384,0.10666991097803,8448.6694413407,3179068245.0444
3.75,-0.020942118648098,0.19999567702486,1.1966825308463e-08,3562.5694335988,0.10471285659927,8810.0161894954,5653271603.2988
4,-0.01978792505565,0.1999955631312,1.1972185909315e-08,3707.6878982007,0.098941820240891,9179.5622061859,10053096491.472
4.25,-0.017776150837852,0.19999545986772,1.1060336646551e-08,3842.5204184318,0.08888277188987,9531.2210715418,17877214497.95
4.5,-0.015237155843673,0.19999535749485,9.6335219801347e-09,3958.2194243383,0.076187547726226,9838.669293501,31790682450.562
4.75,-0.012596463298632,0.19999525399636,8.4046936077442e-09,4051.8262265471,0.062983811102228,10089.780187784,56532716033.022
5,-0.010249336538645,0.19999515708489,6.720871859045e-09,4125.6086552914,0.051247923641574,10287.253469101,100530964915.11
5.25,-0.0082769930076286,0.19999507602838,5.4386548598018e-09,4185.4128461673,0.041385983956497,10445.898001807,178772144979.6
5.5,-0.0065204376789436,0.19999502764236,4.2244172604455e-09,4234.4669753883,0.032602998964572,10575.189679595,317906824506.48
5.75,-0.0048975651124568,0.19999501478797,3.0425322261607e-09,4272.1105182664,0.024488435963225,10674.141413073,565327160328.14
6,-0.0034714180400953,0.19999501160847,2.2592763215812e-09,4298.0019064305,0.017357523131609,10742.036374725,1005309649146.3

