time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,-0.00013499581389086,0.19999744961785,5.816180870255e-14,1168.8843532972,0.00067498767683697,2922.2468160903,100.53096491504
-3.75,-0.00023931248871491,0.19999744948074,7.1602862528053e-12,1168.9275852893,0.0011965777030531,2922.3520466341,178.77214497921
-3.5,-0.00042368354264714,0.19999744905218,-4.2341824491032e-11,1169.0629134515,0.0021184447334094,2922.681445402,317.90682450497
-3.25,-0.000743111204442,0.19999744774418,-1.0655087923084e-10,1169.4777556511,0.0037156034379714,2923.6913360525,565.32716032747
-3,-0.0012676415777633,0.19999744399804,-1.6956819282044e-10,1170.6767445609,0.0063382888920655,2926.6116916077,1005.3096491492
-2.75,-0.0020086596353088,0.19999743463782,-1.9303370013546e-10,1173.6858698645,0.010043427001519,2933.9563623329,1787.7214497939
-2.5,-0.0027388054442209,0.19999741613749,-1.4835133121949e-10,1179.4491232389,0.013694204140682,2948.1080404507,3179.0682450585
-2.25,-0.0031062971714084,0.19999739052592,-2.2369550656265e-11,1187.0448745617,0.015531688504716,2966.935182738,5653.2716032833
-2,-0.003182933694702,0.19999736480857,8.2701623327353e-12,1194.7443337456,0.01591487816727,2986.143849124,10053.096491473
-1.75,-0.0031841851225813,0.19999734004733,-2.4207191806624e-11,1202.7897979218,0.015921137360245,3006.2524546526,17877.214497946
-1.5,-0.0030253507270469,0.1999973168193,4.1334935474424e-11,1211.4026676221,0.015126956577058,3027.8544515179,31790.682450525
-1.25,-0.0026916758842232,0.19999729784496,1.2537132443313e-10,1219.117763849,0.013458561256815,3047.283625012,56532.716032922
-1,-0.0023792651879901,0.19999728395314,1.5558790367187e-10,1225.1708572458,0.011896487497165,3062.5353093051,100530.96491502
-0.75,-0.0022207687204286,0.19999727482214,8.8852175617049e-11,1229.9511504087,0.011103994904021,3074.5406876596,178772.14497985
-0.5,-0.0023145650128538,0.19999726846347,-8.689665653705e-11,1233.7510331097,0.011572983124329,3084.0066556424,317906.82450518
-0.25,-0.0028389547886761,0.19999726208403,-3.6638403422273e-10,1237.1261996288,0.014194968266236,3092.2347625847,565327.16033006
0,-0.0040081897182536,0.19999725153669,-5.997196073082e-10,1241.5608126158,0.020041224003629,3102.6984860367,1005309.6491475
0.25,-0.0059963617769627,0.19999722906952,-5.8691762561125e-10,1249.5880366871,0.029982224277639,3121.2076149005,1787721.4497918
0.5,-0.0088541684782323,0.199997184083,-2.0616397478079e-10,1264.2570920507,0.044271465714863,3154.5045201687,3179068.2450594
0.75,-0.012550978191091,0.19999710464209,-1.0573684150472e-09,1288.6088758446,0.062755799457134,3208.931125052,5653271.6033024
1,-0.016803947030874,0.19999698044563,4.1984904441961e-10,1325.1643797217,0.084021003684633,3289.7369738658,10053096.49149
1.25,-0.021305831053116,0.19999681350667,4.9098680676707e-10,1374.1859326029,0.1065308525652,3396.96798099,17877214.497974
1.5,-0.025800829054851,0.1999965791664,4.1495162861338e-10,1439.3486828051,0.12900635182086,3539.5261991288,31790682.450513
1.75,-0.029312334532013,0.19999626711665,5.0393822448314e-10,1520.5294758366,0.1465644081996,3721.4536270663,56532716.032937
2,-0.032337078590401,0.19999596306466,7.7109696405842e-10,1610.238157628,0.16168865658576,3923.1138169059,100530964.91476
2.25,-0.03657881720321,0.19999570564923,1.7643344563112e-09,1717.8994608917,0.18289801315823,4155.8216409555,178772144.9793
2.5,-0.041386614163159,0.19999545068372,2.2838637647737e-09,1860.6153958349,0.20693777794408,4460.6258305264,317906824.50498
2.75,-0.044506490324599,0.19999510373542,2.2886483819207e-09,2036.761340326,0.22253789964635,4851.7540290353,565327160.32934
3,-0.045078348042709,0.19999461850072,6.3468164057667e-10,2227.5053249689,0.22539780510447,5299.6679248428,1005309649.1498
3.25,-0.04390811404473,0.19999409005573,-8.3710371967527e-10,2422.1704361345,0.21954705777767,5777.1415485921,1787721449.7958
3.5,-0.041387700756952,0.19999358068468,-2.0148855917057e-09,2621.9337322329,0.20694514601469,6285.845270868,3179068245.0575
3.75,-0.037309632724107,0.1999930767336,-3.2788276538298e-09,2819.0067810483,0.18655462145605,6810.7296384981,5653271603.2828
4,-0.03242664830304,0.19999255392496,-3.8199425844709e-09,2997.5815446061,0.16213927802005,7302.2626300244,10053096491.497
4.25,-0.02777534987874,0.19999204028847,-3.5493750161208e-09,3155.8097484937,0.13888227670685,7740.5366840029,17877214497.908
4.5,-0.023420626459183,0.19999153418004,-3.1308244885508e-09,3297.0365144444,0.11710808937495,8131.4233852358,31790682450.57
4.75,-0.019136856274676,0.19999102081446,-3.249189362009e-09,3418.3794308982,0.095688577399871,8468.7894632371,56532716032.992
5,-0.015117044827778,0.19999058313961,-3.1828495394848e-09,3515.0657470182,0.07558878318307,8738.1512863878,100530964915.03
5.25,-0.01169929273263,0.19999031144068,-2.7464199803262e-09,3589.4689762165,0.058499297531955,8943.5010101084,178772144979.17
5.5,-0.0088847295676538,0.19999017038701,-2.3755419853444e-09,3646.8993931819,0.044425831281257,9099.7368636255,317906824505.42
5.75,-0.0065296434683483,0.19999008617716,-1.924953085819e-09,3690.0890271276,0.032649835764658,9215.8556659374,565327160328.13
6,-0.0045676698654197,0.19999002271726,-1.601470733803e-09,3720.2618266931,0.02283948870685,9296.2692394308,1005309649150.2

