time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,-0.00070428115344656,0.19998193024998,4.6065817826957e-11,5565.906144525,0.0035217239505983,13915.850064685,100.53096491499
-3.75,-0.0012401579554962,0.19998189909775,-9.5630170449112e-12,5567.9900846159,0.0062013510277233,13920.699801187,178.77214497928
-3.5,-0.0021433996393112,0.19998181099104,-7.1778138988066e-11,5574.1378872132,0.010717972943073,13935.011400198,317.90682450509
-3.25,-0.0035411482817561,0.19998160270652,-1.6999379681693e-10,5590.3832870981,0.017707370247187,13972.862730501,565.32716032784
-3,-0.0053935460669185,0.19998124165348,-2.242837027211e-10,5625.8874496303,0.02697025992196,14055.813774602,1005.3096491491
-2.75,-0.0073510916150773,0.19998078797893,-2.3441781848987e-10,5687.7727366423,0.036758989147714,14201.60834909,1787.721449794
-2.5,-0.0088846325169944,0.19998031775052,-1.8384938016425e-10,5774.2228002194,0.044427534754054,14408.538104819,3179.0682450575
-2.25,-0.0097521893805012,0.19997987963429,-1.048405806614e-10,5878.3902157807,0.048765852836455,14662.584913821,5653.2716032879
-2,-0.0099508329996163,0.19997951248999,-4.762501504274e-11,5991.7661993449,0.049759262214987,14943.949128617,10053.09649148
-1.75,-0.0096859746420051,0.19997923803001,4.5031534057216e-11,6101.0931490207,0.048434901229863,15218.61446964,17877.214497946
-1.5,-0.0093408965876226,0.19997900481241,4.29478674846e-11,6203.4528047816,0.046709386299757,15476.494115514,31790.682450532
-1.25,-0.0090384694903472,0.19997874987334,2.7083224551916e-11,6306.5937935177,0.045197149677517,15736.014608038,56532.716032915
-1,-0.0085239174104078,0.1999784961428,9.9591002111765e-11,6412.841698186,0.042624169972377,16004.750442672,100530.96491497
-0.75,-0.007631487271974,0.19997827551134,2.660369702312e-10,6513.1600026446,0.038161581564141,16260.987907878,178772.14497974
-0.5,-0.0065149362947347,0.19997809032559,3.7359271232162e-10,6598.8408883534,0.032578250368022,16481.417222714,317906.82450529
-0.25,-0.0053963639047099,0.19997793321163,3.5201752623948e-10,6668.4705381109,0.02698479686261,16660.883834759,565327.16032979
0,-0.004382028718931,0.1999778007104,2.4636714890391e-10,6724.1678579973,0.021912575812773,16804.217019703,1005309.6491477
0.25,-0.0035014296727414,0.19997769247834,1.1330003601984e-10,6768.1171874778,0.017509101287005,16916.994208525,1787721.4497927
0.5,-0.0027639561179298,0.19997761046645,-1.8203161200603e-10,6802.1417972075,0.013821327855041,17004.010155114,3179068.2450575
0.75,-0.002174363952685,0.199977552703,-4.1839309794511e-11,6828.1393418889,0.010873040115223,17070.246389917,5653271.6032984
1,-0.0017273534038501,0.19997751231455,-6.3570815278524e-11,6847.9845511928,0.0086377382329429,17120.609158393,10053096.491486
1.25,-0.0014143372724166,0.19997748299983,-5.7803706265958e-11,6863.2336818817,0.0070724826175364,17159.157863885,17877214.497966
1.5,-0.0012360488749182,0.19997746338596,-3.155314898251e-11,6875.1052574356,0.0061809408619793,17189.043441045,31790682.450515
1.75,-0.0012146301460488,0.19997745868219,1.910471780775e-12,6884.8501408068,0.0060738352915023,17213.43046178,56532716.032944
2,-0.0013997442575754,0.19997748031491,5.9860227885622e-11,6894.422683303,0.0069995094216254,17237.153177531,100530964.91482
2.25,-0.0018675716477723,0.19997753837435,1.8038348592597e-10,6907.4452609948,0.0093389070740611,17269.046652839,178772144.9794
2.5,-0.002680938597462,0.19997762547168,3.4691227668304e-10,6929.9030191962,0.013406192773559,17323.582432977,317906824.50509
2.75,-0.0037880694227933,0.19997770639171,5.0297943587907e-10,6968.1293433747,0.018942458592799,17416.016226114,565327160.32922
3,-0.005005714003018,0.1999777487198,6.2947780321565e-10,7027.3946259982,0.025031354913639,17559.439193574,1005309649.1495
3.25,-0.0059686725338201,0.19997775239572,4.9703352544839e-10,7110.2903646598,0.029846682755106,17761.880750177,1787721449.7961
3.5,-0.0063502232143119,0.1999777215965,9.9332098102423e-11,7202.2171672238,0.031754653286467,17989.409050624,3179068245.056
3.75,-0.0064094958991369,0.19997769022418,-1.2450040998147e-10,7287.5862618723,0.032051054754899,18202.29950837,5653271603.285
4,-0.0064792485839367,0.19997769570582,-3.5696778866168e-11,7370.1280740311,0.032399856199299,18408.051368595,10053096491.494
4.25,-0.0066036829397088,0.19997770526878,7.7640116558086e-11,7459.9229219265,0.033022095792305,18631.569539639,17877214497.918
4.5,-0.0065323232551952,0.19997765351616,-1.9061197065184e-11,7560.6098548919,0.032665266045172,18883.487734661,31790682450.563
4.75,-0.0060160613167722,0.19997753433588,-3.2311220365955e-10,7660.8393643154,0.030083685833726,19136.930514636,56532716032.961
5,-0.0051740567917018,0.19997741597093,-5.6865756548063e-10,7747.0375342789,0.025873205564568,19356.823176076,100530964914.97
5.25,-0.0042339727560399,0.19997733544818,-6.3379312909007e-10,7813.7744859359,0.021172263079386,19527.896494809,178772144979.27
5.5,-0.0033591200778629,0.19997728078618,-5.7217042215285e-10,7863.2271376022,0.01679750852018,19654.755464005,317906824505.31
5.75,-0.0025818879576564,0.19997723609952,-4.6818970922402e-10,7900.5582608707,0.012910909301495,19750.351784783,565327160328.37
6,-0.0018746768960689,0.19997719996808,-4.1589331978287e-10,7927.7018990338,0.0093744531694496,19819.772634393,1005309649149.7

