time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,-0.00089019049391593,0.19999485038956,1.6258350221676e-10,3458.854883534,0.0044510670759342,8647.1885434252,100.53096491505
-3.75,-0.0015768840481051,0.19999484458431,-1.2552803241306e-10,3460.499216651,0.0078846234830474,8650.9332462217,178.77214497916
-3.5,-0.0027708289418712,0.19999482678067,-3.768063638887e-10,3465.5182367136,0.013854503071163,8662.3569805075,317.90682450494
-3.25,-0.0047540184896565,0.19999477515395,-7.4011463624402e-10,3479.9269215629,0.023770713439661,8695.1314295336,565.32716032729
-3,-0.007662747193941,0.19999464372406,-1.0610108347464e-09,3516.2356868817,0.038314762091595,8777.9384496877,1005.3096491491
-2.75,-0.010892925894385,0.19999438368849,-9.6243724101441e-10,3588.7288620235,0.054466158966231,8945.5366116649,1787.7214497948
-2.5,-0.013240892756675,0.19999402783097,-6.4717831094185e-10,3693.0033049043,0.066206440763476,9192.4905832185,3179.0682450593
-2.25,-0.014368438808578,0.1999936662943,-2.3451907082972e-10,3808.2170916973,0.071844469251448,9471.9535420072,5653.271603284
-2,-0.014449077676553,0.19999331156895,1.409894423432e-10,3921.7725354632,0.072247804505097,9753.8466362331,10053.096491474
-1.75,-0.013812067561915,0.19999292655291,3.4018743377828e-10,4025.6736591947,0.069062780369275,10016.763470441,17877.214497953
-1.5,-0.013023795512358,0.19999248787024,3.1500579922294e-10,4120.6819290733,0.065121423564787,10258.587161479,31790.682450526
-1.25,-0.012246082020942,0.19999203059986,2.4010571308963e-10,4214.0189131812,0.061232850050187,10496.112316225,56532.716032959
-1,-0.011191326595866,0.19999157577095,3.2383740133923e-10,4307.3956005901,0.055958990036155,10735.325910159,100530.96491502
-0.75,-0.0097124663294456,0.19999115407101,5.5351545569238e-10,4393.6377072858,0.048564479637046,10958.733843375,178772.14497987
-0.5,-0.0080636373039117,0.19999081849004,7.1706862669885e-10,4465.5249230247,0.04032003751385,11146.204389415,317906.82450515
-0.25,-0.0065522644017946,0.19999057800308,5.8465854380074e-10,4522.3340250389,0.03276286546719,11294.244402999,565327.16033022
0,-0.0053140487676347,0.19999040456948,3.6655123381024e-10,4566.8553637155,0.02657151866406,11409.630477918,1005309.6491472
0.25,-0.0043654040696189,0.19999027074692,1.5328138758264e-10,4602.1193964936,0.021828082202808,11500.378678354,1787721.4497917
0.5,-0.0037049887157253,0.19999016505594,2.3475665855699e-11,4630.2691288574,0.018525854582348,11572.270393072,3179068.2450612
0.75,-0.0033653043910674,0.19999008947414,-8.9461771324295e-12,4653.3008366422,0.016827355795059,11630.535277159,5653271.6033029
1,-0.0034031528239489,0.19999004760564,7.9620754434018e-11,4674.219790571,0.017016610899873,11682.748085856,10053096.491491
1.25,-0.0038117785018344,0.19999004670131,2.3920643243969e-10,4697.6780051525,0.019059841050678,11740.514444158,17877214.497977
1.5,-0.0043978802898295,0.19999008855791,2.5885338317266e-10,4726.9869503631,0.021990491236604,11812.340813741,31790682.4505
1.75,-0.0050079055681031,0.19999014259531,1.9745272084037e-10,4759.3241353537,0.025040762025182,11891.440393626,56532716.032986
2,-0.0057615545596456,0.19999019298063,1.5299628230991e-10,4793.1109437419,0.028809185459459,11973.427389262,100530964.91469
2.25,-0.0067146211547725,0.19999026787261,5.135891711916e-10,4831.4672650915,0.033574739542181,12065.654779181,178772144.97927
2.5,-0.0079950607861994,0.19999037751163,8.2570306148e-10,4878.7161097379,0.039977227333192,12177.914636096,317906824.50496
2.75,-0.0096663893973824,0.19999045613488,1.2291856421598e-09,4942.2592781999,0.048334253465141,12327.43846438,565327160.32937
3,-0.0115295854599,0.19999041710128,1.5295977817686e-09,5029.3120345045,0.057650689603404,12532.23041127,1005309649.1505
3.25,-0.013183689046326,0.19999024140827,1.4206360532398e-09,5143.0017682608,0.065921661744823,12802.496440016,1787721449.7974
3.5,-0.014249596673645,0.19998993575218,8.4190787674743e-10,5273.8432762209,0.071251568835616,13118.671003664,3179068245.0594
3.75,-0.015000577082324,0.19998951660912,5.7015014931494e-10,5409.8231992533,0.075006817040635,13449.599202327,5653271603.2819
4,-0.015758992125218,0.19998905452368,6.3564620234047e-10,5558.5693402043,0.078799273104093,13811.424278836,10053096491.499
4.25,-0.016052343649571,0.19998861583857,2.5672441950064e-10,5728.5891638456,0.080266287069747,14230.604956841,17877214497.905
4.5,-0.015273963938706,0.19998824789463,-7.4716766107485e-10,5906.2874908005,0.076374307487949,14680.95191533,31790682450.568
4.75,-0.01354006318816,0.19998799416647,-1.6732917273998e-09,6068.7095829814,0.067704380178112,15103.452301405,56532716032.993
5,-0.011387647551641,0.19998784085067,-2.0758612606642e-09,6205.0204711483,0.056941699571013,15463.356607482,100530964915.07
5.25,-0.0091901268657257,0.19998774930431,-2.2113200159879e-09,6313.8052194911,0.045953449136883,15752.215703411,178772144979.14
5.5,-0.007149436442566,0.19998769049593,-2.0600818828598e-09,6397.3363432923,0.035749382498355,15973.910318798,317906824505.46
5.75,-0.00534501547396,0.19998765714287,-1.7901085058725e-09,6459.0868006996,0.026726726790374,16137.18652648,565327160328.03
6,-0.003797137464873,0.19998763737218,-1.5094236971436e-09,6501.9267698153,0.018986860961611,16249.963621575,1005309649151

