time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,-0.0003897584102181,0.19999828707312,-2.9675401025386e-11,3775.11225247,0.001948808741917,9437.82561951,100.53096491504
-3.75,-0.00068867455930612,0.19999828780498,-1.0200412736694e-10,3775.5926284909,0.0034434022753848,9438.9504609881,178.77214497918
-3.5,-0.0012013235487772,0.19999828995682,-2.6155155818941e-10,3777.0368895761,0.0060066691021346,9442.3322807882,317.90682450494
-3.25,-0.0020274201011027,0.1999982954502,-4.9214365915873e-10,3781.0122731518,0.010137186902083,9451.6399704092,565.32716032726
-3,-0.0032153560423689,0.19999830539194,-6.2329652550375e-10,3790.2625113546,0.016076916432041,9473.2880320544,1005.3096491503
-2.75,-0.0047502384901987,0.19999831447864,-6.7915673085395e-10,3808.487134977,0.023751392618213,9515.9298705153,1787.7214497951
-2.5,-0.0066034655436165,0.19999831375492,-8.0869444474274e-10,3842.0888857949,0.033017606096751,9594.8432624456,3179.0682450599
-2.25,-0.008550559539638,0.19999830046288,-7.4597128474352e-10,3898.1693449779,0.042753161000919,9727.7255211529,5653.2716032805
-2,-0.010253794148064,0.19999827588093,-6.520135542587e-10,3975.1164256134,0.051269412713018,9911.8229855754,10053.096491469
-1.75,-0.011519287346459,0.19999823900929,-4.9465320728359e-10,4067.937621665,0.05759694387059,10136.307333493,17877.214497944
-1.5,-0.01202052333684,0.19999819575644,-1.6978596306672e-10,4172.1397657272,0.060103158887845,10392.900303525,31790.682450529
-1.25,-0.011622021587198,0.19999815777634,1.8131984802494e-10,4278.0311690652,0.058110643200043,10659.182011965,56532.716032964
-1,-0.01048059018858,0.19999812883355,5.3812865274949e-10,4375.5332844464,0.052403441220831,10908.978183682,100530.96491502
-0.75,-0.0088892691918167,0.19999810670417,8.3525142358098e-10,4457.6173387676,0.044446766713661,11122.176814848,178772.14497986
-0.5,-0.0072322221893908,0.19999808520086,8.7792884073679e-10,4521.790559268,0.036161457156784,11289.821482048,317906.82450516
-0.25,-0.0057842026800311,0.19999806380915,6.4605698568698e-10,4571.0168808159,0.028921293386015,11418.10226134,565327.16033026
0,-0.0046026551133956,0.19999804731065,4.1523162686019e-10,4609.6119328438,0.023013500258152,11518.042148223,1005309.6491471
0.25,-0.0036497278357417,0.19999803683888,1.9291168662505e-10,4640.2495826402,0.018248818305603,11596.875842906,1787721.4497917
0.5,-0.002888158214589,0.19999802998645,-3.4795388792475e-11,4664.4374425909,0.01444093331711,11658.777142314,3179068.2450617
0.75,-0.0022948294884145,0.19999802493333,-4.6594395008981e-11,4683.397344705,0.011474260754213,11707.067651342,5653271.6033028
1,-0.0018534504974018,0.19999802109864,-7.8156203731083e-11,4698.2783033747,0.0092673441827922,11744.803290664,10053096.491494
1.25,-0.0015569542384166,0.19999801842809,-8.00572941273e-11,4710.2067985305,0.0077848483232498,11774.920062004,17877214.497975
1.5,-0.0014141644981415,0.19999801756113,-3.5595415504019e-11,4720.5565857568,0.0070708925787616,11800.91842656,31790682.450497
1.75,-0.001451489683392,0.19999801903108,-5.1318949090273e-12,4731.1626665448,0.0072575203015694,11827.400852962,56532716.033011
2,-0.0017271605019005,0.19999802048368,8.9471763331517e-11,4743.5210452963,0.0086358879839271,11858.035632632,100530964.91467
2.25,-0.0023276390620524,0.19999801648582,2.59896326682e-10,4758.8703649778,0.011638310734088,11895.682631196,178772144.97912
2.5,-0.0032956163613554,0.19999800521144,5.3172044545136e-10,4779.5989130746,0.016478246159973,11945.87276864,317906824.50492
2.75,-0.0046944819364256,0.19999799045471,8.8215568183614e-10,4808.8052695986,0.023472645529034,12015.513840468,565327160.32927
3,-0.0065173761844959,0.19999797557962,1.2771872448525e-09,4853.8332094483,0.032587210773811,12121.83335863,1005309649.1511
3.25,-0.0084947888510823,0.19999796167969,1.3808438836804e-09,4920.1870572515,0.04247437713762,12278.441804052,1787721449.7984
3.5,-0.010392617931476,0.19999794101187,1.2678649241593e-09,5008.6617608444,0.051963624620066,12488.06281758,3179068245.0599
3.75,-0.011847526931761,0.19999790249209,1.0137046757563e-09,5120.2165417409,0.059238255922554,12755.912922687,5653271603.2776
4,-0.012520105069287,0.19999785411735,4.2068570849096e-10,5247.1452560376,0.062601197020627,13066.796291643,10053096491.498
4.25,-0.012510161483697,0.19999781740968,-1.0994316568258e-10,5379.5185610284,0.062551490039848,13396.526728724,17877214497.901
4.5,-0.011930664623833,0.19999780537052,-6.0974736371122e-10,5511.6163614765,0.059653977710945,13730.331387932,31790682450.565
4.75,-0.010806948183537,0.19999781111581,-1.0843770326119e-09,5636.4855681227,0.054035332302913,14050.343707831,56532716032.988
5,-0.0092830841304295,0.19999782072677,-1.2987677600051e-09,5745.6052140482,0.04641592641685,14333.289365869,100530964915.09
5.25,-0.007647143548655,0.19999782429791,-1.3246279628731e-09,5834.6292058301,0.038236133695228,14565.43699963,178772144979.01
5.5,-0.0061041477427409,0.19999782107356,-1.2282579398004e-09,5905.5043682751,0.030521071229341,14750.181446273,317906824505.43
5.75,-0.004680598517559,0.19999781483437,-1.1293255219869e-09,5960.4822913357,0.023403248287475,14893.211347105,565327160328.09
6,-0.0033978279077453,0.19999780905605,-1.0430909469505e-09,5999.7902995819,0.016989325651854,14995.311861188,1005309649151.3

