time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,-0.00085663435974449,0.19999751284805,-4.0399461553875e-11,3965.7058453543,0.0042832250638701,9914.20602014,100.53096491505
-3.75,-0.0015040950609032,0.19999750920969,-1.098449109449e-10,3967.9725993339,0.0075205689652898,9919.4940059791,178.77214497919
-3.5,-0.0025779189937665,0.19999749873353,-3.0548896745586e-10,3974.6766726274,0.01288975617233,9935.1652685689,317.90682450491
-3.25,-0.00415001742274,0.19999747318041,-5.3812287958976e-10,3992.3097345862,0.02075034927551,9976.6047396493,565.32716032732
-3,-0.00592886519836,0.19999742922446,-6.7188743457791e-10,4028.7710912815,0.029644707041072,10063.213554021,1005.3096491498
-2.75,-0.0073456535285136,0.19999738338426,-5.3972204483443e-10,4082.9264370353,0.036728748167538,10193.698328807,1787.7214497947
-2.5,-0.0082832487498237,0.19999734692115,-5.0544279872611e-10,4144.34917081,0.041416793159087,10343.268037269,3179.0682450594
-2.25,-0.0091458953123457,0.19999731012843,-5.155325055739e-10,4208.2247207081,0.045730091601972,10498.747883533,5653.271603283
-2,-0.010169345940489,0.19999727155668,-5.7341598136418e-10,4279.5779705154,0.050847423373875,10671.500143892,10053.096491474
-1.75,-0.011102125609138,0.1999972133198,-4.1239767156753e-10,4363.2898167998,0.055511401508211,10874.865464149,17877.214497944
-1.5,-0.011584602881475,0.19999712839991,-2.3392932035904e-10,4459.6322004271,0.057923846077928,11111.958051965,31790.682450527
-1.25,-0.011339875518635,0.1999970487995,6.566436283606e-11,4563.1166847623,0.056700214261693,11371.401965035,56532.71603295
-1,-0.010312413035359,0.19999699139981,4.4176795555018e-10,4662.3548164856,0.051562840836754,11625.154276987,100530.96491503
-0.75,-0.0087928002577246,0.199996954448,8.1062534462717e-10,4746.6121939917,0.04396467077225,11843.818363375,178772.14497988
-0.5,-0.007220405919045,0.19999693028706,8.9247143009175e-10,4812.5743841118,0.036102583718252,12015.959068778,317906.82450516
-0.25,-0.0058581565735647,0.19999691020488,6.2780669551898e-10,4863.9106710328,0.029291235387534,12149.540516687,565327.16033019
0,-0.0047455278721242,0.19999689096619,3.4902969403561e-10,4905.0348882726,0.023728008216591,12255.877563379,1005309.649147
0.25,-0.0038396743143943,0.19999687585734,1.4183099139586e-10,4938.4938736429,0.019198671468943,12341.878463642,1787721.4497916
0.5,-0.003100436570775,0.19999686609583,-1.6292522886374e-11,4965.450339612,0.015502425769455,12410.837730528,3179068.2450603
0.75,-0.0025157779621608,0.19999685973669,-1.2229084411786e-10,4986.7050824407,0.012579087319012,12464.986076164,5653271.6033034
1,-0.0020941699671829,0.19999685504342,-1.2838630158996e-10,5003.2240829515,0.010471014490318,12506.885615244,10053096.49149
1.25,-0.0018561632139917,0.19999685128974,-1.0139894479622e-10,5016.1400890877,0.0092809621852429,12539.467552649,17877214.497976
1.5,-0.0018408907585664,0.19999684859342,-2.1530111027346e-11,5026.6332302545,0.0092045988299943,12565.71646502,31790682.450495
1.75,-0.0021226127697196,0.19999684715573,9.5334184990747e-11,5036.2164455168,0.010613231157942,12589.321527315,56532716.032986
2,-0.0028118918119638,0.19999684659376,3.1637137354323e-10,5047.2393289111,0.014059680739307,12615.80345118,100530964.91472
2.25,-0.0040561903547711,0.1999968451191,7.3198247463324e-10,5063.1289558945,0.020281271698983,12652.817579272,178772144.97927
2.5,-0.0060551365124064,0.19999683738604,1.4036229956105e-09,5090.4487270353,0.03027616132136,12714.668210774,317906824.50493
2.75,-0.0088963459588378,0.19999681324087,2.2112871533864e-09,5143.8923161502,0.044482438568707,12834.540155829,565327160.32931
3,-0.011970921592996,0.19999675860956,2.5861588426324e-09,5244.3239619385,0.059855578041968,13064.217350789,1005309649.1508
3.25,-0.013801666913065,0.19999667233112,1.4275478577019e-09,5388.7296792025,0.069009482769131,13408.194389632,1787721449.7974
3.5,-0.013916222606732,0.19999658414966,-1.553308592861e-10,5537.7079719778,0.069582301447272,13777.798462752,3179068245.0587
3.75,-0.01345808824284,0.19999652463074,-5.7693538835224e-10,5671.5713104779,0.067291610530074,14115.258504618,5653271603.281
4,-0.01325884663727,0.19999649763666,-2.7089308574091e-10,5801.9937191571,0.066295394139092,14441.765606126,10053096491.497
4.25,-0.013232561094194,0.19999649604715,-1.3261391984543e-10,5943.1242503103,0.066163964648011,14793.310699999,17877214497.903
4.5,-0.012831181260668,0.19999650260996,-5.3902748931023e-10,6095.9744546399,0.064157028214011,15177.729221663,31790682450.566
4.75,-0.011705786448229,0.19999648922208,-1.2523257986174e-09,6244.3126149578,0.058529959669391,15557.758484881,56532716032.994
5,-0.01007238682646,0.19999644442842,-1.7732917356739e-09,6371.3863573784,0.050362829475247,15888.449377626,100530964915.08
5.25,-0.0083231433882247,0.19999638461571,-1.8528085732328e-09,6473.1242644987,0.041616469238482,16155.123650359,178772144979.09
5.5,-0.0066464341951761,0.19999633700552,-1.6742940367465e-09,6552.9740295297,0.033232779633066,16364.661702074,317906824505.38
5.75,-0.0050846294941332,0.19999630994526,-1.4740870746266e-09,6613.9429915823,0.025423616543127,16524.481788586,565327160328.05
6,-0.0036706268603993,0.19999629686451,-1.2767664703262e-09,6657.4019911383,0.018353474128812,16638.208568556,1005309649151.2

