time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,-0.00053692988819881,0.19999850344255,9.1219143349974e-11,2043.1067276623,0.0026846695298497,5107.7682257876,100.53096491514
-3.75,-0.00094805282124337,0.19999850333293,-8.6397167198271e-11,2043.8328573904,0.0047402995794259,5109.5055676399,178.77214498008
-3.5,-0.0016498615746648,0.19999850310331,-2.4871393833337e-10,2046.0148781832,0.0082493696154727,5114.7274112193,317.90682450483
-3.25,-0.0027609639291338,0.19999850315299,-5.709011041688e-10,2051.9943649251,0.013804922964679,5129.046833914,565.32716032717
-3,-0.0042514687776483,0.19999850568465,-1.0213871970421e-09,2065.455463247,0.021257502714809,5161.3449230466,1005.3096491443
-2.75,-0.0058392413106378,0.19999851087181,-1.3644521068557e-09,2088.4178012146,0.029196423938625,5216.6365537435,1787.721449784
-2.5,-0.0073000560854853,0.19999850948756,-1.9895209923959e-09,2120.4711218052,0.036500552449124,5294.1639487349,3179.0682450615
-2.25,-0.0083276826864156,0.19999850055156,-2.5558408722759e-09,2161.6014749457,0.041638725606504,5394.6909767502,5653.2716032747
-2,-0.0085061898598782,0.19999848981699,-2.7039903649495e-09,2205.7536357841,0.042531270448174,5504.4686457344,10053.096491493
-1.75,-0.0081354125909774,0.19999846531897,-2.7129689605943e-09,2246.1013426468,0.040677375087657,5606.0204498045,17877.214497954
-1.5,-0.0074779300837816,0.19999841592942,-2.7938955593498e-09,2282.9363673549,0.037389946559254,5699.4182899435,31790.682450502
-1.25,-0.0064983140696342,0.19999835120754,-2.498728002287e-09,2315.1987818142,0.03249183820858,5781.9405632667,56532.716032615
-1,-0.005379992964292,0.19999829284991,-2.4895628891741e-09,2340.7576732204,0.026900194433743,5847.7126092941,100530.96491507
-0.75,-0.0043847342008795,0.19999825147468,-2.4852085944715e-09,2360.3780282408,0.021923862675489,5898.1616754614,178772.14497998
-0.5,-0.003601470348502,0.19999822283354,-2.2487548489991e-09,2376.3137063829,0.018007511753293,5938.9112416426,317906.82450504
-0.25,-0.0030034117568374,0.19999820156585,-1.8457838590891e-09,2389.9574941619,0.015017193820586,5973.6003200443,565327.1603302
0,-0.0025783524640436,0.19999818385089,-1.16257214966e-09,2402.2821744653,0.01289187938761,6004.7619781732,1005309.6491476
0.25,-0.0023598878932581,0.19999816806771,-6.5866057052943e-10,2415.3251705621,0.011799547545879,6037.527634933,1787721.4497912
0.5,-0.002451983386699,0.19999815207836,-3.033673312558e-10,2432.3956320282,0.012260030211246,6080.1313720881,3179068.245044
0.75,-0.0030928023944161,0.19999813320957,9.326264205356e-10,2454.8376261975,0.015464156314155,6135.6840610838,5653271.6033072
1,-0.0046784919417297,0.19999811315962,6.7991945407186e-10,2479.912400053,0.023392680400193,6196.4486855345,10053096.491479
1.25,-0.007615915075489,0.19999809214726,1.3237071438965e-09,2509.6708244698,0.038079938632548,6265.1519304482,17877214.497984
1.5,-0.011909454839999,0.19999806144243,1.9512176319125e-09,2556.5823526585,0.059547851385453,6368.933933616,31790682.450518
1.75,-0.016725639423586,0.19999800938897,2.9132021239775e-09,2635.1847026866,0.083629029483387,6542.2718912277,56532716.032658
2,-0.020736898681313,0.19999794191809,5.0198760703779e-09,2741.9794741753,0.10368556037529,6782.1068611546,100530964.91531
2.25,-0.02365111332941,0.19999786714208,8.5796010296235e-09,2862.1438538037,0.11825682777515,7056.7495764307,178772144.97993
2.5,-0.025871275408879,0.19999774707528,1.1122672560759e-08,2996.0293417636,0.12935783421548,7366.884342771,317906824.50494
2.75,-0.027321233273641,0.19999751741808,1.3519616537394e-08,3149.7677141771,0.13660786207362,7730.2572281117,565327160.32972
3,-0.02790234316803,0.19999718418046,1.551383066456e-08,3318.4839986975,0.13951368007165,8137.9295952545,1005309649.144
3.25,-0.027721217979796,0.19999684617582,1.6905665756184e-08,3498.1180123092,0.13860827563456,8580.5806431462,1787721449.786
3.5,-0.026504453105623,0.19999656841482,1.7408531949314e-08,3680.3925082009,0.13252453937915,9042.3309137278,3179068245.0423
3.75,-0.024575198709952,0.19999634285229,1.7260989526591e-08,3854.6292908374,0.12287824047369,9493.4078880583,5653271603.2999
4,-0.022091533578084,0.19999615904114,1.5844289880107e-08,4017.5329544567,0.11045978925194,9922.9517233193,10053096491.465
4.25,-0.019084523518254,0.19999602220249,1.4441325468795e-08,4160.4012162927,0.095424515491771,10307.352823632,17877214497.95
4.5,-0.016097913312548,0.1999959172126,1.2309512520403e-08,4278.7045497058,0.080491209708122,10628.121895315,31790682450.592
4.75,-0.013451373440538,0.19999582948518,1.076710276493e-08,4378.0553205914,0.067258269713213,10896.076234578,56532716033.044
5,-0.011014422853972,0.19999575567696,8.9283935800211e-09,4463.213324043,0.055073283015887,11124.528671358,100530964915.16
5.25,-0.0086853522172747,0.19999568594787,6.8921446327863e-09,4532.605769337,0.043427697834659,11310.427782091,178772144979.65
5.5,-0.006609016194061,0.19999564313795,5.4219970735403e-09,4584.9324202253,0.033045800851467,11450.076985187,317906824506.59
5.75,-0.0048665659137639,0.19999564427155,3.8085072873173e-09,4622.764477261,0.024333359517176,11550.32380269,565327160327.98
6,-0.0034278739896537,0.19999566194644,2.6464073155097e-09,4648.6943870803,0.017139741714426,11618.574854331,1005309649145.1

