time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,-0.00077221377205408,0.19996703119469,4.1868730704664e-11,6921.6760680782,0.0038617054393505,17306.785040788,100.53096491495
-3.75,-0.0013541312031768,0.19996705581427,-4.3121062276441e-12,6925.9841517645,0.006771771468368,17317.018881038,178.77214497936
-3.5,-0.0023099744180222,0.19996712475249,-5.3244519904183e-11,6938.4018690745,0.011551770926745,17346.541630735,317.90682450526
-3.25,-0.0036788785301166,0.19996728070964,-7.442935157087e-11,6968.8904508917,0.018397402400327,17419.181035047,565.32716032831
-3,-0.0051885508471469,0.19996751021654,-9.2413188212959e-11,7023.8006066734,0.02594696929279,17550.538685958,1005.309649149
-2.75,-0.0064371508435635,0.19996770584845,-4.3343106881366e-11,7093.9139909905,0.032190952115243,17719.287346514,1787.7214497945
-2.5,-0.0072776376084277,0.19996782932179,-2.9430680115183e-11,7171.3918877428,0.036394042147228,17907.644893368,3179.068245057
-2.25,-0.0077456646650132,0.19996787518179,-1.8786749933497e-11,7256.8070518471,0.038734545026151,18117.748906904,5653.2716032862
-2,-0.0079587563507597,0.19996773632659,-2.2453150450019e-12,7349.7772218883,0.039800202257435,18348.342863683,10053.09649148
-1.75,-0.0080541796606425,0.19996730972692,-3.4603431231517e-12,7449.3286835509,0.040277481712592,18596.198056751,17877.214497948
-1.5,-0.0080821112097907,0.19996665685003,-4.4231285301066e-13,7554.0475000499,0.040417294248472,18857.46296849,31790.682450538
-1.25,-0.0080965066134409,0.19996588686132,2.7213786779612e-12,7661.7526782041,0.040489439176473,19126.293788874,56532.716032916
-1,-0.0080324590115624,0.19996493101335,-9.9683461485256e-10,7776.0227446551,0.040169338547671,19412.143211194,100530.96491494
-0.75,-0.0076085422697254,0.1999636995965,5.2439830255935e-11,7894.1228453273,0.038049617430964,19710.353636198,178772.14497963
-0.5,-0.0067284288331566,0.19996236155364,1.4258905167708e-10,8003.6935635006,0.033648476547699,19990.366707451,317906.82450531
-0.25,-0.0055565597166616,0.19996126348045,1.8448886862643e-10,8093.3729391746,0.02778818067035,20221.737089531,565327.16032943
0,-0.0043778250735504,0.19996056415382,1.3596146430928e-10,8160.0293974072,0.021893442299882,20394.321294116,1005309.6491481
0.25,-0.0033782195955567,0.19996016959,5.4445337127618e-11,8208.339416051,0.016894462544639,20519.079508778,1787721.4497933
0.5,-0.0025920175450071,0.19995994306568,-1.3304024548688e-11,8244.0812151454,0.012962683951932,20610.868504075,3179068.2450575
0.75,-0.0019863761012278,0.1999597917637,-4.4873438298509e-11,8271.0570450315,0.0099338776246281,20679.759787691,5653271.6032952
1,-0.0015251077855386,0.19995967611377,-5.9035443200628e-11,8291.5136081953,0.0076270766945503,20731.758174901,10053096.491491
1.25,-0.0011820923130556,0.19995958893879,-4.7511550249624e-11,8307.038397652,0.0059116560467438,20771.06714458,17877214.49796
1.5,-0.0009385125258534,0.1999595236611,-3.4658720338143e-11,8318.8848592693,0.0046935125102778,20800.963749529,31790682.450529
1.75,-0.00078462494194863,0.19995946499312,-2.0729418181986e-11,8328.0787987557,0.0039239199903596,20824.096954735,56532716.03294
2,-0.00072042796726645,0.19995939544322,-7.5006667543676e-12,8335.6647787978,0.0036028713012931,20843.123072851,100530964.91479
2.25,-0.00075271117288733,0.19995929552533,1.4725554109418e-11,8342.7661512059,0.0037643219881835,20860.865490063,178772144.97939
2.5,-0.00090092226252599,0.19995917063883,5.287015270028e-11,8350.3981827457,0.0045055311024194,20879.834238181,317906824.50528
2.75,-0.0012078238693288,0.19995904245047,1.1206902073013e-10,8360.5032830669,0.0060403563376271,20904.776676307,565327160.32915
3,-0.0016864508085869,0.19995889099345,1.7080603598174e-10,8377.8794685242,0.0084339876072142,20947.514593468,1005309649.1494
3.25,-0.002228697896121,0.19995869129258,2.1453105958358e-10,8407.4505402703,0.011145791571846,21020.357177941,1787721449.7962
3.5,-0.0026725481959844,0.19995845375455,1.7434720334109e-10,8447.7622162985,0.013365517415278,21120.020793985,3179068245.0569
3.75,-0.0030134081265219,0.19995818699551,1.3527934328295e-10,8494.1718995774,0.015070191282504,21235.047557119,5653271603.2864
4,-0.0032742326708778,0.19995788437061,1.0738521183384e-10,8547.7119309587,0.016374611489746,21368.05130777,10053096491.493
4.25,-0.0033300610365784,0.19995755697225,1.9102053272491e-11,8607.2391115673,0.016653839379729,21516.697550361,17877214497.93
4.5,-0.0031174706640233,0.19995722000631,-1.0035172692824e-10,8664.886879528,0.015590688167812,21661.586465485,31790682450.556
4.75,-0.0027376099016216,0.19995692055946,-1.7471979418815e-10,8714.2535900898,0.01369099851087,21786.243862326,56532716032.937
5,-0.0023249321867295,0.19995673402008,-1.8753132380311e-10,8754.7457941372,0.011627176239495,21888.641140777,100530964914.97
5.25,-0.0019225701588594,0.19995665034059,-1.8717871697049e-10,8788.3743555997,0.0096149348150232,21973.667685322,178772144979.32
5.5,-0.0015214983562791,0.19995660022015,-1.8480372787621e-10,8815.1536175323,0.0076091429570205,22041.391102617,317906824505.55
5.75,-0.0011475300227944,0.19995656084832,-1.7473977820259e-10,8834.8547806751,0.0057388965779468,22091.207653849,565327160328.56
6,-0.00082211899527958,0.19995654118825,-1.4727863373309e-10,8848.5213410159,0.0041114883783786,22125.737204141,1005309649149.6

