time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,-0.00068182155157292,0.19998732879794,2.2978177693922e-10,3843.8842937942,0.0034093237590756,9610.2079018525,100.5309649151
-3.75,-0.0012014941703965,0.19998731897494,-8.1727957734756e-12,3845.0639318855,0.0060078517805752,9612.9223887209,178.77214498002
-3.5,-0.0020789905306213,0.19998729038091,-1.2925227554916e-10,3848.6187081841,0.010395613274497,9621.1184977967,317.90682450504
-3.25,-0.0034260239418301,0.19998721842215,-3.1571822933785e-10,3858.4131646506,0.01713121452883,9643.8191549404,565.32716032752
-3,-0.0051067055041812,0.19998708376345,-5.3084470152953e-10,3880.4790391912,0.025535176612677,9695.5022471222,1005.3096491444
-2.75,-0.0067082498069582,0.19998691342405,-7.9234130367922e-10,3916.7219056649,0.033543443878719,9781.4398015666,1787.7214497838
-2.5,-0.0082020831938086,0.19998675094121,-1.2328369436432e-09,3963.1313028974,0.041013132895776,9891.8458007208,3179.0682450601
-2.25,-0.009787085511667,0.1999866047707,-1.6455476981037e-09,4023.8158747054,0.04893870528382,10036.176868859,5653.2716032773
-2,-0.010967257098511,0.19998646109203,-2.4693305178403e-09,4104.9988385825,0.054839997860375,10232.41862319,10053.096491475
-1.75,-0.011212398977653,0.19998630725621,-2.6698430133365e-09,4198.3978969073,0.056065833363084,10463.821643,17877.214497974
-1.5,-0.010637739486972,0.19998613522055,-2.7270532498846e-09,4291.8348542057,0.05319238493765,10700.055946557,31790.682450508
-1.25,-0.0095269909877904,0.19998594371556,-2.7070470309809e-09,4377.9115755655,0.047638303026019,10920.764538125,56532.716032637
-1,-0.0081467016343114,0.19998576667361,-2.9601565643134e-09,4451.6462876564,0.040736407243791,11111.468816096,100530.96491504
-0.75,-0.0067728781918962,0.19998565514168,-2.8981079758239e-09,4511.7380039047,0.033866820032513,11267.230990673,178772.14497988
-0.5,-0.005560811562528,0.19998560506996,-2.479830563118e-09,4560.5032508079,0.027806059143476,11393.269774361,317906.82450504
-0.25,-0.0045263263997358,0.19998557977461,-1.9191797040463e-09,4600.2112417404,0.022633263882094,11495.468643142,565327.16033001
0,-0.0036665349112396,0.19998555970477,-1.2944691984984e-09,4631.9862157417,0.01833399829766,11576.91027988,1005309.6491477
0.25,-0.0029977696009857,0.19998554847589,-6.9203198727052e-10,4656.954734435,0.014989931141537,11640.612525281,1787721.4497927
0.5,-0.0025344658679068,0.19998555047417,-3.7256653317996e-10,4676.4911266654,0.012673244951356,11690.194965672,3179068.2450462
0.75,-0.0023033801351374,0.19998555924053,2.1590673693339e-11,4691.8816802508,0.011517732299701,11728.995244072,5653271.6033035
1,-0.0023703328757535,0.19998556456973,1.7017459663649e-10,4704.5565201813,0.011852519859924,11760.58811184,10053096.491499
1.25,-0.0028494133910535,0.1999855549509,7.3590933347134e-10,4716.8038795212,0.014248096027657,11790.467878978,17877214.49798
1.5,-0.0038848511345883,0.19998552490987,6.2136074063801e-10,4733.0544270496,0.019425661614087,11829.028763107,31790682.45052
1.75,-0.00553378140856,0.1999854858869,9.1231022736338e-10,4761.603993627,0.027670915136951,11895.765583127,56532716.032655
2,-0.0074713737911339,0.19998544034455,1.4335332920723e-09,4812.3615707757,0.037359588669661,12015.01000335,100530964.91523
2.25,-0.0090787573934343,0.19998533034648,2.5501813993856e-09,4883.8196404272,0.045397116767564,12185.331987145,178772144.97972
2.5,-0.010340520978155,0.19998508697972,3.1977984704668e-09,4966.6376571622,0.051706460388881,12384.409618568,317906824.50512
2.75,-0.011503346544324,0.19998472758746,3.9771537174715e-09,5061.1443447189,0.057521125154176,12612.097740617,565327160.32969
3,-0.012455661336868,0.19998433562998,5.092240407123e-09,5168.8298345881,0.062283184819596,12873.149288747,1005309649.1441
3.25,-0.012933315517478,0.19998395011033,5.5351883077037e-09,5285.1904589528,0.064671767462106,13158.999871913,1787721449.7876
3.5,-0.013165144514177,0.19998354739582,6.5332566023812e-09,5403.9098088056,0.065831138040382,13452.585975373,3179068245.0447
3.75,-0.013323741549743,0.19998308587271,7.4284747242359e-09,5529.4085557399,0.066624342213088,13763.596658431,5653271603.2943
4,-0.012990458979,0.199982630524,7.7308044410529e-09,5662.4170073827,0.064957936322953,14097.785960429,10053096491.481
4.25,-0.012045289422863,0.19998232692023,7.418702097084e-09,5791.2343601344,0.060231769519937,14427.026057061,17877214497.942
4.5,-0.010788478079232,0.19998220159809,6.7113958834852e-09,5908.2323821812,0.053947191266262,14729.029649301,31790682450.551
4.75,-0.0094161393328417,0.1999821796268,6.0186433614717e-09,6011.1131940699,0.047084892016951,14995.876444026,56532716032.986
5,-0.0079989745627769,0.19998220312218,5.0997945866271e-09,6098.5552099538,0.039998432050763,15223.389322751,100530964915.11
5.25,-0.0066041058889102,0.19998223566844,4.3033332453035e-09,6170.484902771,0.033023462643947,15410.776352336,178772144979.38
5.5,-0.0052661354066243,0.199982269096,3.3344550454117e-09,6227.915395164,0.026333011574158,15560.378947768,317906824506.6
5.75,-0.0040191455938043,0.19998231036585,2.5516762036659e-09,6271.3836285098,0.020097505557032,15673.515239662,565327160328.07
6,-0.0029004547961939,0.19998234491617,1.7539504293396e-09,6302.1200749967,0.014503554288582,15753.37734445,1005309649146.2

