time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,-0.00029000786219664,0.19999790253856,5.0073084567615e-11,2135.7709630211,0.0014500545181738,5339.4721772711,100.53096491514
-3.75,-0.00051344170384939,0.19999790473744,2.70419242554e-11,2136.0062320582,0.0025672354144209,5340.0363298403,178.77214498007
-3.5,-0.00090107967270761,0.19999791077479,-2.9766744624737e-11,2136.7222773057,0.0045054454279749,5341.7530625717,317.90682450486
-3.25,-0.0015427693887446,0.19999792357932,-1.3456291636516e-10,2138.7628206452,0.0077139270304481,5346.6444140186,565.32716032725
-3,-0.0024964799368451,0.19999793718944,-2.7753577214185e-10,2143.834563336,0.012482528429553,5358.8067134516,1005.3096491438
-2.75,-0.0036992674303042,0.19999792432995,-3.5917047114253e-10,2154.149518286,0.018496529114811,5383.5878459604,1787.7214497837
-2.5,-0.0050268613445577,0.19999785484049,-6.5856209374715e-10,2171.7180338789,0.025134576310862,5425.9255070802,3179.0682450614
-2.25,-0.0063311556684636,0.19999771591959,-9.8847152685266e-10,2197.9151346057,0.031656139867713,5489.3496511987,5653.2716032749
-2,-0.0073266761357916,0.19999748716737,-1.5099672623364e-09,2231.6721977676,0.036633840951835,5571.7730601718,10053.096491494
-1.75,-0.007719941022121,0.19999717902872,-1.946333316738e-09,2269.6211194231,0.038600249560724,5665.6910691649,17877.214497962
-1.5,-0.0074985197416678,0.19999686085819,-2.2105388630678e-09,2307.6717160818,0.037493187189538,5761.1711395354,31790.682450502
-1.25,-0.0069244250361618,0.19999656703764,-2.2663566578984e-09,2343.2174480792,0.034622719472305,5851.1302329765,56532.716032602
-1,-0.0061253283999393,0.19999630885706,-2.4930817410507e-09,2375.920721667,0.030627207245646,5934.3448607523,100530.96491507
-0.75,-0.0051387878171726,0.19999610335824,-2.6330404523378e-09,2403.7157416945,0.025694439694901,6005.4416187893,178772.14497997
-0.5,-0.0041926253256436,0.19999594793737,-2.3969257689771e-09,2425.0706502481,0.020963551355344,6060.1362088342,317906.82450502
-0.25,-0.0034727724052942,0.1999958266373,-1.8699798931543e-09,2441.7169738509,0.017364224361736,6102.5797872142,565327.16033019
0,-0.0030172227367545,0.19999572593386,-1.3997641934438e-09,2456.1415490164,0.01508643608533,6139.0878369467,1005309.6491476
0.25,-0.0028364918079896,0.19999563733194,-9.0381457873434e-10,2471.0959946259,0.014182768413135,6176.6323113776,1787721.4497912
0.5,-0.0029470617091588,0.19999554893895,-5.0684412222779e-10,2489.5418493825,0.014735636491678,6222.6419621774,3179068.2450434
0.75,-0.0033616676456324,0.19999546020379,-7.0970629373335e-10,2510.3147858939,0.01680871976869,6274.1567652263,5653271.6033071
1,-0.0041929718588313,0.19999538814173,3.8646730260439e-10,2528.8822061821,0.020965342740256,6319.5735636662,10053096.491482
1.25,-0.0056634686831536,0.19999534711725,6.0117932854098e-10,2547.6170097527,0.028318002217724,6364.0872794147,17877214.497985
1.5,-0.0078050727074937,0.19999533120593,9.9866315217412e-10,2576.0803044659,0.039026274566053,6430.5570439396,31790682.450518
1.75,-0.010014017783761,0.19999530316904,1.8050485550702e-09,2621.8432454863,0.050071264800828,6538.3694942605,56532716.03264
2,-0.011613696375828,0.19999523203455,4.4112251629258e-09,2680.2405407798,0.058069866256372,6678.2413367702,100530964.91532
2.25,-0.012951808187076,0.1999951284563,4.5431036710397e-09,2742.04509806,0.064760618357957,6826.6491828197,178772144.9799
2.5,-0.014836848048986,0.19999500158138,6.247056205666e-09,2810.0488121547,0.074186094312939,6986.8449708643,317906824.50495
2.75,-0.017245627151388,0.19999484883853,7.9279995901516e-09,2893.0234399196,0.086230356692157,7179.3614904325,565327160.32982
3,-0.019745940435919,0.1999947012047,1.0346667522754e-08,2993.3222489971,0.098732317994798,7411.2584198368,1005309649.1438
3.25,-0.022064437934578,0.19999460813271,1.2294039564154e-08,3115.5420447647,0.1103251639701,7695.3994542381,1787721449.7855
3.5,-0.023595039801728,0.19999456173389,1.3382383201588e-08,3262.6716473778,0.11797840700266,8044.9243811151,3179068245.042
3.75,-0.023768709473315,0.1999945031841,1.4583870111551e-08,3424.0047894468,0.11884681376617,8441.021486286,5653271603.2996
4,-0.022708047153304,0.1999943980054,1.3606822335532e-08,3583.7989318624,0.11354341611839,8845.7084688549,10053096491.464
4.25,-0.02097082464854,0.19999418140899,1.3167426260452e-08,3734.9162160584,0.10485717385131,9236.0119969964,17877214497.942
4.5,-0.018856297482431,0.19999382935038,1.2265605420225e-08,3877.3378535712,0.09428439639522,9608.2308903609,31790682450.593
4.75,-0.016266315648075,0.19999346034314,1.0920381043888e-08,4004.3048328032,0.081334237733149,9945.2987083519,56532716033.045
5,-0.013473225869126,0.19999319571816,9.3671603806911e-09,4107.1593524223,0.067368421316548,10221.855785993,100530964915.16
5.25,-0.010928053079485,0.19999303875738,7.5240027541668e-09,4187.4625552597,0.054642167286148,10437.855775578,178772144979.65
5.5,-0.0087262015465401,0.19999294906704,5.7986626611495e-09,4251.534281386,0.043632545984849,10609.013003636,317906824506.68
5.75,-0.0067144930174707,0.19999288716217,4.3293237883546e-09,4301.8999194809,0.033573659108324,10743.022862028,565327160327.97
6,-0.0048691841620435,0.19999283461402,3.0403904949239e-09,4338.2079302041,0.024346793081768,10839.483120446,1005309649145

