time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,-0.00090655767068802,0.19999587232113,9.0096041738263e-11,3730.8895052333,0.0045328819048685,9327.2246193228,100.53096491503
-3.75,-0.0015921783141597,0.19999586749209,-7.3265837841063e-11,3733.7727947374,0.0079610560664148,9334.0332876756,178.77214497919
-3.5,-0.0027268876275266,0.19999585341946,-2.5760371613615e-10,3742.3060150933,0.013634720824904,9354.2200119252,317.90682450498
-3.25,-0.0043709134198197,0.19999581809201,-4.861098190645e-10,3764.6422322593,0.021855024077469,9407.3090504683,565.32716032751
-3,-0.0061524603067497,0.19999575374738,-4.7704418193462e-10,3809.2428527596,0.030762954670008,9514.3053716521,1005.3096491495
-2.75,-0.0074888305121434,0.19999567662866,-3.3741898164408e-10,3869.8030689547,0.037444962003007,9661.1706387384,1787.7214497944
-2.5,-0.0084820178585259,0.1999955932897,-3.2635760760513e-10,3933.1043941468,0.042411023758023,9815.3228692443,3179.0682450602
-2.25,-0.0094842466302582,0.19999549375079,-3.6286973426058e-10,3999.6580784726,0.047422301634745,9976.9336209309,5653.2716032853
-2,-0.010474250581303,0.19999540111002,-3.9214764768758e-10,4076.1010355744,0.052372457182258,10162.612146191,10053.096491477
-1.75,-0.011190489701758,0.19999532039031,-2.1665513827429e-10,4164.4318981545,0.055953757717473,10378.829073231,17877.214497949
-1.5,-0.011365770303991,0.19999521322041,2.0987656057514e-11,4260.4721522053,0.056830211688447,10617.145403451,31790.682450528
-1.25,-0.01091740869223,0.19999505919687,2.3660984282969e-10,4357.3409315897,0.054588392013695,10861.256069205,56532.716032935
-1,-0.0099186439478427,0.19999487467531,4.2441472558608e-10,4448.3688868904,0.049594490678648,11093.920459623,100530.96491501
-0.75,-0.008557895724234,0.19999470285965,6.1089355796184e-10,4527.4599492536,0.042790611960692,11298.262133423,178772.14497982
-0.5,-0.0071217244637786,0.19999457533533,6.2927441035754e-10,4591.3944799612,0.035609588169405,11464.260370569,317906.82450519
-0.25,-0.0058501044552746,0.19999449516683,4.5331316478325e-10,4641.8093004137,0.029251327394857,11594.921584154,565327.16033004
0,-0.004839350170695,0.19999444267967,2.9312208216226e-10,4681.7758375016,0.024197423217698,11697.915520989,1005309.6491474
0.25,-0.004129772476237,0.19999439810231,1.0052181309561e-10,4713.7758258076,0.020649440761479,11779.746772888,1787721.4497919
0.5,-0.0037598533738055,0.19999435441101,-6.5432104179308e-12,4740.4029344155,0.018799797548676,11847.154706887,3179068.2450609
0.75,-0.0037809309674758,0.19999431077277,2.2670754162846e-11,4764.9415935959,0.018905192617067,11908.436703678,5653271.6033014
1,-0.0042120815382276,0.1999942605999,9.9158015132161e-11,4792.4907840349,0.021061012079033,11976.258531387,10053096.491489
1.25,-0.0049088624053144,0.19999419483727,1.7305268329437e-10,4828.1407358705,0.024545024465913,12063.434486288,17877214.497973
1.5,-0.0056914971907494,0.19999411646818,2.0440182879611e-10,4872.592254321,0.028458323131037,12171.981199651,31790682.450506
1.75,-0.0064412564579156,0.19999402869873,1.1777601116592e-10,4927.0658278796,0.032207243885384,12305.268007899,56532716.032972
2,-0.006887821414654,0.19999393260736,1.7148238384834e-10,4989.1019654251,0.034440151882924,12458.356154544,100530964.91469
2.25,-0.0071493776056745,0.19999382948341,1.8978596472152e-11,5050.8390295949,0.035747990946233,12611.370855957,178772144.97933
2.5,-0.0076055440622436,0.19999371174734,9.092815389522e-11,5114.7980905505,0.038028915988397,12768.930870253,317906824.50501
2.75,-0.0081836396232559,0.19999356834192,2.2311041902867e-10,5186.7978711475,0.040919514017938,12945.735262738,565327160.32929
3,-0.0087413683968334,0.19999336676115,2.5796076386086e-10,5264.5805125977,0.043708291621907,13136.791091667,1005309649.1504
3.25,-0.0094607495135074,0.19999305550611,3.3482194794487e-10,5344.8832674805,0.047305390127562,13332.835934288,1787721449.7972
3.5,-0.010631963790891,0.19999257199498,6.685505482551e-10,5434.1467900646,0.053161793384919,13547.583695137,3179068245.0596
3.75,-0.012146166552031,0.19999181541558,1.0762803981379e-09,5546.0103179268,0.060733318145197,13814.637428852,5653271603.2833
4,-0.013472620731628,0.19999084921885,9.917555665595e-10,5688.313944368,0.067366185924435,14157.187356922,10053096491.497
4.25,-0.013932619753811,0.19998999556786,3.3323788173334e-10,5853.0301411966,0.069666583642151,14562.628602218,17877214497.91
4.5,-0.013299721150276,0.19998945750801,-6.1302696252596e-10,6018.1318590039,0.066502111241151,14979.873812345,31790682450.565
4.75,-0.011867124701351,0.19998919790087,-1.3396737053029e-09,6166.2719261799,0.059338828426073,15362.419905064,56532716032.983
5,-0.010051555985262,0.19998909087245,-1.5790453389286e-09,6288.6226020943,0.050260521418253,15682.797465797,100530964915.07
5.25,-0.0082499111257965,0.19998903327043,-1.4836425421549e-09,6385.8033570132,0.04125181761639,15938.261494645,178772144979.2
5.5,-0.0066033413377866,0.19998900899392,-1.3375949237115e-09,6463.9818739278,0.033018521222563,16143.243073671,317906824505.43
5.75,-0.0050673307951668,0.19998899563087,-1.2389089754095e-09,6525.2847956802,0.025338048121817,16303.642411207,565327160328.14
6,-0.0036590737846574,0.19998896356213,-1.0962013519134e-09,6568.9218473372,0.018296378557345,16417.714934389,1005309649150.7

