time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,3.4448529541572e-08,-0.4,-46.902568585004,-14544.436205837,0.0032248634818384,36361.090504493,100.53096491496
-3.75,6.0055942520713e-08,-0.4,-82.307949219038,-14548.005393424,0.0056578294617352,36370.013452664,178.77214497945
-3.5,1.1245996223142e-07,-0.4,-143.14011248368,-14558.848585534,0.0098321103662348,36397.121363222,317.90682450526
-3.25,2.2613924618151e-07,-0.4,-238.72279643403,-14589.407514841,0.01636331334865,36473.518449687,565.32716032821
-3,4.878123771178e-07,-0.4,-362.54568873609,-14661.138208618,0.024729565619161,36652.844416152,1005.309649148
-2.75,1.0020018800364e-06,-0.4,-483.09939936127,-14784.845545241,0.032677816858897,36962.110837454,1787.7214497926
-2.5,1.7917796317182e-06,-0.4,-593.47829220759,-14946.6903718,0.039710821322379,37366.719282611,3179.0682450563
-2.25,2.8863819538341e-06,-0.4,-727.84131031775,-15147.637266408,0.048057056990547,37869.080033873,5653.2716032847
-2,4.3002181178559e-06,-0.4,-906.15089415437,-15419.608175887,0.058776930360013,38548.996081221,10053.09649148
-1.75,5.8114371376699e-06,-0.4,-1105.4416963302,-15794.137486392,0.070005233789789,39485.303556366,17877.21449795
-1.5,7.0392212277236e-06,-0.4,-1276.6090009139,-16268.962412731,0.078486693487443,40672.349854649,31790.682450535
-1.25,7.71801927074e-06,-0.4,-1384.7699238913,-16808.326735586,0.082405373536602,42020.750025316,56532.716032881
-1,7.7431499957571e-06,-0.4,-1420.4857487384,-17376.668265296,0.081766213798389,43441.601902999,100530.96491492
-0.75,7.1426633157269e-06,-0.4,-1380.4340803441,-17940.80031073,0.076961803056393,44851.939137673,178772.14497965
-0.5,6.1959520013531e-06,-0.4,-1273.5855782472,-18465.140503153,0.068987991822421,46162.801927586,317906.8245053
-0.25,5.2257803879087e-06,-0.4,-1119.9583966808,-18920.585396877,0.059205697208629,47301.426905016,565327.1603295
0,4.4070493147333e-06,-0.4,-950.76685961604,-19293.002973875,0.049291442098458,48232.481240855,1005309.649148
0.25,3.7097618884285e-06,-0.4,-794.04304330668,-19588.943841566,0.040544555342284,48972.341189011,1787721.4497941
0.5,3.0291274720532e-06,-0.4,-665.77824351872,-19824.188726178,0.033591717021407,49560.459208058,3179068.2450556
0.75,2.3210086024206e-06,-0.4,-573.99462858299,-20016.458746214,0.028681940063573,50041.138537309,5653271.6032958
1,1.7306677345204e-06,-0.4,-525.04044770851,-20185.378870452,0.026015258154765,50463.441495995,10053096.491491
1.25,1.6219051905764e-06,-0.4,-522.31267929798,-20359.398266716,0.02565868005184,50898.490371317,17877214.497961
1.5,2.114199026417e-06,-0.4,-553.8754795113,-20570.659483299,0.026930798449696,51426.641388042,31790682.450526
1.75,2.3783499652371e-06,-0.4,-578.24775497856,-20832.799084589,0.027762554484422,52081.989114158,56532716.032875
2,1.6293569420336e-06,-0.4,-548.94793717815,-21101.932301835,0.02601818373566,52754.825163512,100530964.91485
2.25,3.636952178403e-07,-0.4,-479.86679927487,-21323.603818758,0.022504929345187,53309.008456068,178772144.97942
2.5,-5.5663053265482e-07,-0.4,-414.38763568036,-21497.284060996,0.019274886459056,53743.211594016,317906824.50526
2.75,-8.4082797545881e-07,-0.4,-382.02748011123,-21651.105981158,0.017642606993692,54127.766960276,565327160.3292
3,-7.5394544855651e-07,-0.4,-377.03473821431,-21820.011724592,0.017277424180517,54550.031087934,1005309649.1483
3.25,-8.070046687899e-07,-0.4,-368.65476964581,-22001.755437926,0.016753679924612,55004.390454004,1787721449.795
3.5,-1.1824466013481e-06,-0.4,-347.02265308538,-22170.590417939,0.015649429791577,55426.478608963,3179068245.0545
3.75,-1.2609095591956e-06,-0.4,-321.71766633008,-22319.859023345,0.014410812051727,55799.650093162,5653271603.2875
4,-4.6184167994763e-07,-0.4,-298.3052995407,-22455.585648955,0.013283081203721,56138.964983373,10053096491.487
4.25,9.880672298604e-07,-0.4,-269.24839109501,-22579.621100638,0.011926868625754,56449.051088529,17877214497.939
4.5,2.3608812577186e-06,-0.4,-229.0789816964,-22683.689919874,0.010104743977472,56709.221417533,31790682450.539
4.75,3.1956590110218e-06,-0.4,-184.75727599532,-22764.194851039,0.0081241245608795,56910.483433832,56532716032.918
5,3.4100790273867e-06,-0.4,-143.58133033273,-22824.871954517,0.0062990900835098,57062.176821998,100530964914.98
5.25,3.0565801773374e-06,-0.4,-108.96950810567,-22869.807319954,0.004772417583232,57174.516214835,178772144979.32
5.5,2.4635420417322e-06,-0.4,-81.324508254004,-22902.51790868,0.003557057073365,57256.293517362,317906824505.69
5.75,1.8833593238181e-06,-0.4,-59.473249479392,-22926.010354844,0.0025988470768941,57315.025185781,565327160328.53
6,1.337827939665e-06,-0.4,-41.897915996457,-22942.18130787,0.0018295840058728,57355.452918708,1005309649149.2

