time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,1.01461517183e-08,-0.4,-14.112624516125,-13167.759460558,0.0010717813128342,32919.398650501,100.53096491509
-3.75,2.2987373780739e-09,-0.4,-21.90365693826,-13168.54823332,0.0016633369319051,32921.370582986,178.77214497996
-3.5,9.6006053584494e-09,-0.4,-38.930098255199,-13170.961454727,0.002955776198631,32927.403634482,317.90682450494
-3.25,4.4955670486799e-08,-0.4,-69.416219557201,-13177.946100677,0.0052677177555945,32944.865232189,565.32716032742
-3,1.6839063484591e-07,-0.4,-120.93537899913,-13195.723075066,0.0091651616109403,32989.307560383,1005.3096491448
-2.75,4.9243542646783e-07,-0.4,-201.07930379733,-13232.72072798,0.015196844424082,33081.801201033,1787.7214497854
-2.5,1.0745528969121e-06,-0.4,-308.12311504593,-13296.922015229,0.023175202087456,33242.302968491,3179.0682450606
-2.25,1.857853103427e-06,-0.4,-441.7587850318,-13398.934983901,0.032974343584173,33497.332329512,5653.2716032772
-2,2.7595296697965e-06,-0.4,-601.35567266116,-13555.384361232,0.0443697763871,33888.450529848,10053.096491487
-1.75,3.8028373554573e-06,-0.4,-777.5427051541,-13788.5689567,0.056399921828497,34471.403908208,17877.214497951
-1.5,4.9056808441679e-06,-0.4,-949.37399000127,-14108.157538207,0.067304876372204,35270.364731925,31790.68245051
-1.25,5.6959665058513e-06,-0.4,-1101.603228309,-14508.008256273,0.075945022431661,36269.981416484,56532.716032673
-1,5.9674425714659e-06,-0.4,-1214.8246114971,-14976.904562191,0.081128213865739,37442.216088418,100530.96491504
-0.75,5.9019753300775e-06,-0.4,-1265.1698781823,-15486.312211919,0.081710860906426,38715.733852611,178772.14497989
-0.5,5.6616029837139e-06,-0.4,-1249.2736586954,-15996.721945769,0.078109844117392,39991.760650838,317906.8245051
-0.25,5.3566350672869e-06,-0.4,-1180.7141332652,-16480.7237975,0.071655588906479,41201.769957269,565327.16033001
0,4.9741702812119e-06,-0.4,-1070.8092750357,-16920.528239848,0.063297109681693,42301.287303157,1005309.6491477
0.25,4.4736904094572e-06,-0.4,-932.69703852886,-17299.909737188,0.053924621649244,43249.748258824,1787721.4497921
0.5,3.8891786535472e-06,-0.4,-785.53466609258,-17610.75643321,0.044615132704546,44026.871984583,3179068.2450468
0.75,3.321368469381e-06,-0.4,-647.90115413115,-17856.436548041,0.03629221413498,44641.077917534,5653271.6033039
1,2.8320936732332e-06,-0.4,-532.81374954132,-18047.530552939,0.029529892752956,45118.816948971,10053096.491481
1.25,2.4153931760286e-06,-0.4,-448.02650660252,-18196.990969712,0.024626953774595,45492.470659121,17877214.497979
1.5,2.1646993142454e-06,-0.4,-398.55719823035,-18319.050888171,0.021761847035315,45797.621826857,31790682.45052
1.75,2.2831028711171e-06,-0.4,-387.19164418829,-18432.013035443,0.021012186533023,46080.027062117,56532716.032696
2,2.9420499926616e-06,-0.4,-407.33732040477,-18559.489640828,0.021955016082549,46398.716609517,100530964.91522
2.25,4.1496256067679e-06,-0.4,-436.40739456131,-18717.163802973,0.023326273030369,46792.898184101,178772144.97979
2.5,5.5787046799719e-06,-0.4,-455.42190518967,-18893.729468464,0.024118349184811,47234.30778282,317906824.50501
2.75,6.7945469644898e-06,-0.4,-472.04576063653,-19072.683389949,0.024766831450785,47681.688415259,565327160.32963
3,7.322174890353e-06,-0.4,-494.91492328175,-19262.940823144,0.025710911813224,48157.329392639,1005309649.1448
3.25,6.5636850259698e-06,-0.4,-506.49496008302,-19472.280855898,0.026027495440756,48680.681348678,1787721449.7877
3.5,4.9015731838769e-06,-0.4,-492.33605221051,-19683.304850972,0.025025137029376,49208.247037408,3179068245.0442
3.75,3.4368702480701e-06,-0.4,-460.37790798133,-19879.802665208,0.023166669112985,49699.496770231,5653271603.2964
4,2.4391355270504e-06,-0.4,-423.37742931162,-20059.738923621,0.021111930044714,50149.340852969,10053096491.465
4.25,1.3368204950586e-06,-0.4,-383.56316183156,-20223.99883018,0.018969086134224,50559.993870165,17877214497.949
4.5,9.7608458153961e-08,-0.4,-343.27599552397,-20369.440058022,0.016852744431459,50923.599935635,31790682450.566
4.75,-7.5827443087796e-07,-0.4,-304.95187343298,-20498.387507122,0.014874975225252,51245.970212854,56532716033.016
5,-1.054153305486e-06,-0.4,-266.01296427592,-20612.743623474,0.012902631382274,51531.860810943,100530964915.11
5.25,-8.2762684567707e-07,-0.4,-225.55882119657,-20710.418597757,0.010889010466118,51776.047660912,178772144979.53
5.5,-3.6304307281332e-07,-0.4,-186.14134802048,-20790.263084067,0.0089523868145844,51975.658132484,317906824506.45
5.75,-2.8663923377112e-08,-0.4,-148.5265470407,-20853.797112213,0.0071222066555354,52134.492807142,565327160328.1
6,9.8125521241673e-08,-0.4,-111.8724267221,-20901.193422209,0.005352687378194,52252.983486909,1005309649146.3

