time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,1.6987848800495e-07,-0.4,-22.562986891838,-15081.291816817,0.0014965158255634,37703.229518079,100.53096491511
-3.75,2.904684196303e-07,-0.4,-37.160055735923,-15083.064976109,0.0024644201126508,37707.66237279,178.77214498
-3.5,5.0736726575e-07,-0.4,-65.020131974443,-15088.479417552,0.0043105252047898,37721.198337637,317.90682450483
-3.25,8.5727843130356e-07,-0.4,-110.80713254585,-15103.961546152,0.0073384393028979,37759.903271504,565.32716032753
-3,1.3302670463613e-06,-0.4,-176.1700158764,-15141.718429344,0.011638070001095,37854.294608234,1005.3096491443
-2.75,1.8187695363606e-06,-0.4,-254.14209285339,-15211.505923776,0.016711775875295,38028.761919743,1787.7214497846
-2.5,2.3421030636269e-06,-0.4,-337.44821873199,-15308.965720404,0.022048380432723,38272.409360083,3179.0682450607
-2.25,3.0644857771534e-06,-0.4,-438.33649419154,-15433.853793302,0.028408642295615,38584.626085515,5653.2716032765
-2,3.6812192555783e-06,-0.4,-564.57131873521,-15600.917325997,0.036197556272014,39002.280322246,10053.096491502
-1.75,3.9443441357138e-06,-0.4,-711.84041140308,-15822.84491647,0.044998023925719,39557.094738931,17877.21449799
-1.5,4.3093965110389e-06,-0.4,-870.99042649145,-16114.147765878,0.05406209202475,40285.345951,31790.682450507
-1.25,5.0433282249197e-06,-0.4,-1018.941175024,-16485.667835863,0.061820354259853,41214.137465263,56532.716032618
-1,5.6902743303581e-06,-0.4,-1123.0560060762,-16925.222490116,0.066368276100686,42313.016276122,100530.96491505
-0.75,5.8447085973314e-06,-0.4,-1165.7468415282,-17396.630480507,0.067024598820791,43491.533607917,178772.14497992
-0.5,5.5880529484652e-06,-0.4,-1155.2550965559,-17866.92139908,0.064672906863111,44667.263141316,317906.82450506
-0.25,5.1765757382934e-06,-0.4,-1100.0357094579,-18320.255481432,0.060057768082614,45800.603105797,565327.16033
0,4.641402581376e-06,-0.4,-999.94988727747,-18738.494538216,0.05337504231125,46846.207331919,1005309.6491477
0.25,3.981355530678e-06,-0.4,-866.95774345219,-19097.048900301,0.045407445944182,47742.600673103,1787721.4497916
0.5,3.3542589441456e-06,-0.4,-726.48430026309,-19385.709683466,0.037483646572918,48464.258975155,3179068.2450445
0.75,2.9270127110064e-06,-0.4,-599.32129093716,-19612.054863906,0.030566146228999,49030.126193257,5653271.6033052
1,2.716256355222e-06,-0.4,-495.47042685267,-19790.573803245,0.025042472578941,49476.426094427,10053096.491466
1.25,2.761050272765e-06,-0.4,-416.77958412616,-19936.220862194,0.020912552054921,49840.544960927,17877214.49798
1.5,3.1807824911281e-06,-0.4,-359.14382665932,-20061.9841504,0.017909664723771,50154.953233088,31790682.450522
1.75,3.9082554339623e-06,-0.4,-316.30024953042,-20176.088789048,0.015686758449094,50440.214241665,56532716.032645
2,4.5041874244591e-06,-0.4,-285.36291180543,-20281.933477372,0.014081070793637,50704.8256537,100530964.91528
2.25,4.6717561298343e-06,-0.4,-268.8805276739,-20377.677684708,0.013206537671402,50944.186353919,178772144.97984
2.5,4.7489564694551e-06,-0.4,-271.93523059459,-20470.017187364,0.013296437373869,51175.034889893,317906824.50502
2.75,4.8813507192233e-06,-0.4,-284.81302266599,-20572.816367566,0.013856349250537,51432.032222054,565327160.32975
3,4.6508165945202e-06,-0.4,-292.01793592834,-20683.465161238,0.014130053602401,51708.654407843,1005309649.1443
3.25,4.0323359839409e-06,-0.4,-292.55978425005,-20790.677936314,0.014081763671892,51976.687462383,1787721449.7858
3.5,3.4669936710903e-06,-0.4,-296.18770571654,-20893.348931366,0.014184841112679,52233.365906485,3179068245.0433
3.75,2.8917937566065e-06,-0.4,-309.13754288383,-21000.962564505,0.014727391707843,52502.400821256,5653271603.2978
4,2.1718383642286e-06,-0.4,-324.87581138901,-21122.935138806,0.015385670854694,52807.333435598,10053096491.454
4.25,1.5230491901081e-06,-0.4,-329.56917376126,-21257.259232799,0.015507649845161,53143.144944039,17877214497.935
4.5,1.1807090379362e-06,-0.4,-316.70626221688,-21392.492558787,0.01480750412615,53481.229059389,31790682450.589
4.75,1.2028263368965e-06,-0.4,-286.60506163316,-21517.935549177,0.013322364420543,53794.836717855,56532716033.03
5,1.3749408675535e-06,-0.4,-245.46308290017,-21624.04549128,0.011354832842884,54060.111618205,100530964915.13
5.25,1.4290570040839e-06,-0.4,-203.45430989606,-21708.782252954,0.0093755546514587,54271.953814518,178772144979.62
5.5,1.2867138678596e-06,-0.4,-165.63848514991,-21776.187140506,0.0076096213464854,54440.466518642,317906824506.63
5.75,9.5277367742181e-07,-0.4,-131.1145920078,-21829.961060387,0.0060085581945,54574.901869893,565327160328.09
6,5.5324178472045e-07,-0.4,-97.992504709369,-21870.332082925,0.0044819966107074,54675.829868374,1005309649145.4

