time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,3.7064455084637e-07,-0.4,-35.154284673689,-15436.250984011,0.0022783115012909,38590.627378558,100.53096491499
-3.75,6.4549197390288e-07,-0.4,-60.677835587713,-15438.798766773,0.0039318311574264,38596.996672038,178.77214497965
-3.5,1.1083869071182e-06,-0.4,-106.93375760258,-15446.558389921,0.0069255920226345,38616.395233732,317.90682450517
-3.25,1.7875107583849e-06,-0.4,-186.03199643503,-15468.673698119,0.012030839625957,38671.682166187,565.3271603281
-3,2.5157305010015e-06,-0.4,-312.33579641484,-15523.451629882,0.020126546302466,38808.624162216,1005.3096491467
-2.75,2.9612536210262e-06,-0.4,-494.49067218958,-15635.296657076,0.031633972097862,39088.232488595,1787.7214497899
-2.5,3.1492588425455e-06,-0.4,-722.42297221669,-15829.246335393,0.045646384073951,39573.101616674,3179.0682450562
-2.25,3.4325207893945e-06,-0.4,-970.69348682493,-16133.962310086,0.060173218444445,40334.88494771,5653.2716032842
-2,3.8878651186986e-06,-0.4,-1186.1484522177,-16566.874705767,0.071607368515869,41417.157938098,10053.096491487
-1.75,4.3618167526764e-06,-0.4,-1312.8918635254,-17086.734329791,0.076847878674954,42716.800028188,17877.214497953
-1.5,4.6418941454455e-06,-0.4,-1356.1698082912,-17622.943509062,0.076966457305328,44057.319421741,31790.682450528
-1.25,4.5478905556576e-06,-0.4,-1357.9263666806,-18148.853773805,0.074833038299569,45372.095830518,56532.71603283
-1,4.1658172059266e-06,-0.4,-1328.8609483527,-18670.731494323,0.071183948044129,46676.794132045,100530.96491492
-0.75,3.6504458522978e-06,-0.4,-1258.7774739559,-19175.367284073,0.065654712430267,47938.389486822,178772.14497961
-0.5,3.1112784531549e-06,-0.4,-1153.5114482226,-19639.212776679,0.058742921421828,49098.00950813,317906.82450526
-0.25,2.6474593130809e-06,-0.4,-1024.7164989648,-20051.126024991,0.051111820637447,50127.798104685,565327.16032958
0,2.2802457741503e-06,-0.4,-880.68851531729,-20402.786918643,0.043170819946745,51006.954743786,1005309.649148
0.25,1.9851467755421e-06,-0.4,-735.93695964132,-20688.288717675,0.035577604936396,51720.71266202,1787721.4497946
0.5,1.7224324318043e-06,-0.4,-606.95881977738,-20912.582365688,0.029027928560197,52281.449379216,3179068.245053
0.75,1.475096346173e-06,-0.4,-504.60036419139,-21087.781517417,0.023932255490328,52719.449140737,5653271.6032972
1,1.2654421594842e-06,-0.4,-435.38890082332,-21229.515482705,0.020511824268473,53073.785262735,10053096.491486
1.25,1.0819667478098e-06,-0.4,-399.56341189224,-21358.290450012,0.018710355374629,53395.723422674,17877214.497965
1.5,8.3775655328102e-07,-0.4,-383.68282328476,-21492.102666465,0.017854365227167,53730.254656971,31790682.450528
1.75,5.7977833863997e-07,-0.4,-370.13576574778,-21629.174942091,0.017114250831957,54072.936013884,56532716.032799
2,5.612337560198e-07,-0.4,-359.65988325471,-21756.592645189,0.016532479317832,54391.480351282,100530964.91496
2.25,8.1211516251016e-07,-0.4,-362.01305471145,-21878.273800793,0.016548722690187,54695.682664281,178772144.97953
2.5,1.124285224956e-06,-0.4,-372.09241002099,-22011.224852131,0.016907477772859,55028.05951528,317906824.50522
2.75,1.3363483556338e-06,-0.4,-378.1797766715,-22164.709512272,0.017065590120022,55411.770621437,565327160.32932
3,1.4337970605201e-06,-0.4,-367.49014241709,-22330.699462006,0.016460308775961,55826.745361133,1005309649.1469
3.25,1.4393852867903e-06,-0.4,-340.13019998013,-22481.541683158,0.015132908690051,56203.851147302,1787721449.7927
3.5,1.3351693300796e-06,-0.4,-314.41790778512,-22607.048049885,0.013911298029009,56517.617500325,3179068245.0508
3.75,1.1425857212345e-06,-0.4,-301.58990127914,-22719.89830676,0.013277119783844,56799.743612735,5653271603.2903
4,8.8010729451852e-07,-0.4,-297.04798302092,-22834.933984941,0.013010689441904,57087.333328112,10053096491.477
4.25,6.1456455090875e-07,-0.4,-288.85419987497,-22955.327760755,0.012584855128087,57388.318292255,17877214497.953
4.5,4.7773388965413e-07,-0.4,-267.04041937557,-23072.919906058,0.011574953709545,57682.298967723,31790682450.535
4.75,5.1692316931559e-07,-0.4,-230.6640498722,-23175.827111205,0.009954078533528,57939.567032693,56532716032.919
5,6.3326963358178e-07,-0.4,-186.94952122692,-23256.90706563,0.0080400348512134,58142.266923994,100530964915.02
5.25,6.8575818897932e-07,-0.4,-144.7749729642,-23316.178616043,0.0062109211823062,58290.445919432,178772144979.43
5.5,6.2740204354301e-07,-0.4,-108.90490362819,-23358.315616797,0.0046639297049274,58395.788614803,317906824505.99
5.75,4.9632106434241e-07,-0.4,-79.851109788935,-23388.062158295,0.0034154231999406,58470.155147948,565327160328.44
6,3.5101265955021e-07,-0.4,-56.345038387287,-23408.42800766,0.0024079182132319,58521.069895493,1005309649148.3

