time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,1.1742925610053e-07,-0.4,-12.674517314143,-11521.571323907,0.0011003620414,28803.928300464,100.53096491508
-3.75,1.9878659664115e-07,-0.4,-18.957527240893,-11521.902513168,0.0016458439250111,28804.756259359,178.77214497987
-3.5,3.5129856904969e-07,-0.4,-33.635396929557,-11522.933061693,0.0029198743766378,28807.33258036,317.90682450494
-3.25,6.1522004973433e-07,-0.4,-59.917283767158,-11526.132132455,0.0051999240791764,28815.330100679,565.32716032746
-3,1.0486152963845e-06,-0.4,-105.03266678865,-11535.802640314,0.0091075509975336,28839.505912219,1005.3096491445
-2.75,1.6926554560848e-06,-0.4,-180.51436804019,-11563.207580316,0.015615330783447,28908.017040593,1787.7214497848
-2.5,2.4092515988989e-06,-0.4,-289.04100801953,-11629.943607721,0.024859200500021,29074.854665919,3179.0682450604
-2.25,2.7913423917506e-06,-0.4,-417.93741541567,-11752.536139608,0.035568453273987,29381.333056298,5653.2716032773
-2,2.6609473145361e-06,-0.4,-559.25398781083,-11921.228734389,0.046919112050709,29803.062533746,10053.096491491
-1.75,2.4349362023298e-06,-0.4,-726.96527932344,-12138.075338664,0.05989742300152,30345.177282323,17877.214497952
-1.5,2.4492209981263e-06,-0.4,-916.91803833397,-12428.755308799,0.073780079476844,31071.874234989,31790.682450509
-1.25,2.6894063020367e-06,-0.4,-1104.0747343438,-12813.73462971,0.086170157199457,32034.318014667,56532.716032668
-1,2.9521188771116e-06,-0.4,-1242.8859360774,-13291.455725172,0.093517588629603,33228.616378952,100530.96491503
-0.75,3.0214465650258e-06,-0.4,-1299.6346724571,-13815.659578669,0.094077300240391,34539.124402346,178772.14497987
-0.5,2.9205133275868e-06,-0.4,-1282.5907052958,-14337.349936003,0.089465363535015,35843.351426702,317906.82450511
-0.25,2.7564732180346e-06,-0.4,-1208.3136412001,-14829.261601903,0.081488650165392,37073.133186221,565327.16033001
0,2.5455269016015e-06,-0.4,-1093.1780078097,-15269.222127916,0.07159995887778,38173.037926281,1005309.6491478
0.25,2.3083168023897e-06,-0.4,-962.45569697323,-15644.640624773,0.061525626810342,39111.587675301,1787721.4497929
0.5,2.1125771893372e-06,-0.4,-840.5657421556,-15961.76972681,0.052666483198776,39904.413217411,3179068.2450483
0.75,2.0282071825184e-06,-0.4,-740.15454455238,-16240.574457203,0.04557948770136,40601.426759546,5653271.6033033
1,2.0641847232757e-06,-0.4,-659.13526632365,-16502.271895039,0.039947260943143,41255.671232892,10053096.491479
1.25,2.1013427969475e-06,-0.4,-589.0218321436,-16751.378311402,0.035167848936607,41878.438041493,17877214.497978
1.5,2.0301162761099e-06,-0.4,-531.95022124091,-16971.817902467,0.031348229508577,42429.53800557,31790682.450523
1.75,1.9411080034138e-06,-0.4,-504.57702435781,-17163.492605563,0.029403128980449,42908.725391407,56532716.032687
2,1.9243301722779e-06,-0.4,-507.62356743628,-17356.75630535,0.029251268512574,43391.884657149,100530964.91514
2.25,1.9096181942211e-06,-0.4,-521.33809930652,-17570.084519201,0.029676695805388,43925.205074772,178772144.97972
2.5,1.740039855971e-06,-0.4,-533.14500858787,-17804.917012617,0.02994804922874,44512.286732616,317906824.50506
2.75,1.2295096710432e-06,-0.4,-531.65140706969,-18054.613201243,0.029449922026759,45136.52891724,565327160.32966
3,6.2439905115135e-07,-0.4,-513.83014588812,-18294.382226111,0.028088334416195,45735.953559947,1005309649.1443
3.25,4.0963540937468e-07,-0.4,-495.48443524699,-18514.717111885,0.026762677849296,46286.791511114,1787721449.7887
3.5,4.5292209054055e-07,-0.4,-482.77534215382,-18728.67541293,0.025778468160611,46821.687165643,3179068245.0471
3.75,3.000095230313e-07,-0.4,-462.57462215554,-18944.657703762,0.024417904340365,47361.643392025,5653271603.2942
4,-4.4131051922611e-09,-0.4,-419.92791176388,-19150.630269352,0.021927617758355,47876.575684962,10053096491.468
4.25,-1.2121279843529e-07,-0.4,-358.56783472374,-19324.609768838,0.018554681363386,48311.524693734,17877214497.948
4.5,7.9853943836484e-08,-0.4,-296.24764874321,-19459.609478734,0.015223919821399,48649.023548979,31790682450.568
4.75,4.5565592621738e-07,-0.4,-243.94821899892,-19564.64439435,0.012469969012065,48911.610291083,56532716032.985
5,7.4977530153822e-07,-0.4,-200.82928569649,-19650.440123143,0.01022196560598,49126.099366579,100530964915.12
5.25,8.0281921719481e-07,-0.4,-162.18390606706,-19720.235777345,0.008226244860205,49300.588629386,178772144979.49
5.5,6.8618719912744e-07,-0.4,-127.51278354618,-19774.267972754,0.0064501354617395,49435.669384879,317906824506.45
5.75,5.4383407600832e-07,-0.4,-97.230161409139,-19814.730264308,0.004908323281442,49536.825330195,565327160328.13
6,4.129209594687e-07,-0.4,-70.73326697783,-19843.425192029,0.0035656017531705,49608.562797475,1005309649145.8

