time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,5.8880716416685e-07,-0.4,-29.81775304877,-18204.856636689,0.0016393730305793,45512.141481894,100.53096491499
-3.75,1.0235331389219e-06,-0.4,-51.3142793282,-18207.020350108,0.0028209376071808,45517.550546711,178.77214497972
-3.5,1.7461332918731e-06,-0.4,-89.795260320318,-18213.437178072,0.0049345309783335,45533.591964346,317.90682450513
-3.25,2.7907421176816e-06,-0.4,-153.38662979842,-18230.684348152,0.0084206291286036,45576.70819277,565.32716032811
-3,4.0150021475529e-06,-0.4,-251.672283019,-18269.959248391,0.013785236148184,45674.891800972,1005.3096491467
-2.75,5.2778093052172e-06,-0.4,-397.91014024407,-18348.830020927,0.021699059710057,45872.061918746,1787.7214497896
-2.5,6.5363439151707e-06,-0.4,-597.73951356303,-18503.615437433,0.032320288770677,46259.014162287,3179.068245058
-2.25,7.4981269219e-06,-0.4,-811.79211975979,-18777.009936227,0.043252081226314,46942.486780821,5653.2716032825
-2,7.7703220280735e-06,-0.4,-968.19655092511,-19151.817963799,0.050573242885864,47879.497871435,10053.096491495
-1.75,7.5672603525971e-06,-0.4,-1056.7387735852,-19559.86045689,0.054044858486926,48899.601145866,17877.214497951
-1.5,7.7206733760848e-06,-0.4,-1118.7663699775,-19978.168409941,0.056018808579935,49945.367021059,31790.682450527
-1.25,8.3163830664313e-06,-0.4,-1165.5577096716,-20419.136617548,0.057102494032132,51047.780939152,56532.716032757
-1,8.9053406982292e-06,-0.4,-1187.3585756304,-20884.601089183,0.056875639389133,52211.436610625,100530.96491497
-0.75,9.1938320793495e-06,-0.4,-1164.1463319013,-21363.731253423,0.054514766786504,53409.261211805,178772.14497972
-0.5,8.9566614610973e-06,-0.4,-1082.164260242,-21823.382736537,0.049609821587144,54558.39623537,317906.82450529
-0.25,8.1745254533843e-06,-0.4,-953.03046471362,-22226.401135524,0.042898781504008,55565.954124529,565327.16032955
0,7.0961319311451e-06,-0.4,-806.09761741444,-22556.346001997,0.035754828626522,56390.82923615,1005309.6491481
0.25,5.9516606407945e-06,-0.4,-664.14900438329,-22819.30873515,0.029119586040432,57048.247120311,1787721.4497931
0.5,4.8436327902823e-06,-0.4,-535.97388179797,-23026.290307112,0.023288721414956,57565.70953396,3179068.2450503
0.75,3.8453621383569e-06,-0.4,-425.29709352527,-23185.626152004,0.018352752631919,57964.05515327,5653271.6032978
1,3.0072280834771e-06,-0.4,-335.28954769118,-23305.754350107,0.014394075953636,58264.379570149,10053096.491478
1.25,2.3411818945597e-06,-0.4,-267.31762389649,-23396.360023284,0.011431461105581,58490.896144711,17877214.497964
1.5,1.8275318821485e-06,-0.4,-220.84861286603,-23466.252344955,0.0094158978787743,58665.628338614,31790682.450531
1.75,1.4190364624177e-06,-0.4,-195.81711515858,-23523.294948711,0.0083279392790881,58808.235634339,56532716.032777
2,1.0179632746608e-06,-0.4,-192.7423867294,-23575.895678302,0.0081779454686059,58939.737969094,100530964.91506
2.25,5.5418063544545e-07,-0.4,-212.4281097231,-23634.612185956,0.0089893946771,59086.529729005,178772144.97971
2.5,1.3666991916677e-07,-0.4,-248.52795433324,-23716.751991432,0.010479346359457,59291.879766284,317906824.50518
2.75,5.1314240728318e-08,-0.4,-274.52149727187,-23831.21001275,0.011519539072158,59578.02494383,565327160.32931
3,3.6016679004817e-07,-0.4,-268.59366871591,-23953.970264632,0.011213808693166,59884.925056915,1005309649.1467
3.25,7.3872939674148e-07,-0.4,-243.64869953354,-24059.608331861,0.010128724232737,60149.019704507,1787721449.7906
3.5,1.1447006160142e-06,-0.4,-216.78226201265,-24146.543411596,0.0089806381516158,60366.356977553,3179068245.0496
3.75,1.6650213995813e-06,-0.4,-194.32820468712,-24220.156270811,0.0080275711974319,60550.388653724,5653271603.295
4,2.1559522871218e-06,-0.4,-177.55166606572,-24286.252793291,0.0073161790163816,60715.629589008,10053096491.47
4.25,2.2397816356936e-06,-0.4,-164.74251985683,-24348.382741985,0.0067716556578711,60870.954546884,17877214497.95
4.5,1.874261585835e-06,-0.4,-154.50753511548,-24408.765004323,0.0063346879983779,61021.910699546,31790682450.548
4.75,1.4079557356752e-06,-0.4,-142.35245949042,-24468.086988319,0.0058214026880754,61170.216217377,56532716032.963
5,1.0516331861046e-06,-0.4,-125.09529032352,-24521.589539766,0.0051040639552565,61303.973026777,100530964915.01
5.25,8.1009780680211e-07,-0.4,-104.2153260154,-24565.663192499,0.0042443420952601,61414.157453342,178772144979.6
5.5,6.3331376379582e-07,-0.4,-82.406264558072,-24599.604360891,0.0033514853310604,61499.010575891,317906824505.96
5.75,4.9251988228934e-07,-0.4,-61.965132711176,-24624.229442131,0.0025176606177841,61560.57341449,565327160328.48
6,3.7262293489407e-07,-0.4,-44.26272946902,-24640.939115302,0.0017972401045078,61602.347685118,1005309649147.8

