time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,4.5064761930401e-08,-0.4,-16.20586061478,-14989.47147666,0.0010812622302527,37473.678687085,100.53096491509
-3.75,7.1128032351708e-08,-0.4,-25.950856645734,-14990.247858606,0.0017313604461791,37475.619634977,178.77214498001
-3.5,1.2905014382981e-07,-0.4,-45.8681853886,-14992.637172174,0.0030597033671952,37481.592893436,317.90682450495
-3.25,2.4203588806749e-07,-0.4,-80.747092694565,-14999.642226736,0.0053838730195171,37499.105444679,565.32716032749
-3,4.5596762245179e-07,-0.4,-138.32615893432,-15018.243684789,0.0092116816634895,37545.608817723,1005.3096491444
-2.75,7.9206228872995e-07,-0.4,-227.86436080067,-15061.145850884,0.015131265130718,37652.863499046,1787.7214497854
-2.5,1.1828184002834e-06,-0.4,-349.39018463073,-15147.135657664,0.023069378075139,37867.836560922,3179.0682450588
-2.25,1.6328920912506e-06,-0.4,-490.46972919481,-15295.982944406,0.032069350293551,38239.952354852,5653.2716032772
-2,2.1491802863026e-06,-0.4,-623.38238409247,-15509.21882124,0.040199693884771,38773.038678475,10053.096491487
-1.75,2.5843951324237e-06,-0.4,-734.70722525214,-15765.695012479,0.046608113875082,39414.225662215,17877.214497973
-1.5,2.8300498472234e-06,-0.4,-835.75800653337,-16050.191085284,0.052078624306694,40125.46292847,31790.682450511
-1.25,2.9843859638448e-06,-0.4,-945.2701957494,-16368.168021106,0.057758004695656,40920.402418918,56532.716032724
-1,3.1074337738233e-06,-0.4,-1062.4544728766,-16743.66210906,0.063461927522682,41859.134635706,100530.96491497
-0.75,3.1664130896752e-06,-0.4,-1153.3862297901,-17186.708243046,0.067117151045933,42966.747779316,178772.14497991
-0.5,3.1716147530816e-06,-0.4,-1183.4284056286,-17668.008221953,0.066989391766201,44169.997093488,317906.82450505
-0.25,3.1219828262618e-06,-0.4,-1145.7610816935,-18146.838879295,0.063146164977042,45367.074838934,565327.16033004
0,2.938094582057e-06,-0.4,-1048.6411546719,-18588.494265313,0.056420821997244,46471.216404482,1005309.6491475
0.25,2.6078101906121e-06,-0.4,-913.30490523363,-18967.336611511,0.048157992275068,47418.326640974,1787721.449794
0.5,2.2052288505221e-06,-0.4,-765.71183814482,-19274.766589734,0.039731649433063,48186.905919308,3179068.2450489
0.75,1.8432243148641e-06,-0.4,-626.08877981762,-19516.348486512,0.032084834175669,48790.864002606,5653271.6033044
1,1.6039948256251e-06,-0.4,-505.09563216745,-19703.458934308,0.025638883832369,49258.642271411,10053096.491485
1.25,1.5173970473198e-06,-0.4,-406.95769606737,-19847.267803836,0.020508264523597,49618.165649399,17877214.49798
1.5,1.6211785531166e-06,-0.4,-334.10873115489,-19957.653199817,0.016744936780996,49894.12961341,31790682.450515
1.75,1.9861558727966e-06,-0.4,-288.8169621181,-20045.671332226,0.014412913020909,50114.174744107,56532716.032702
2,2.6781993309139e-06,-0.4,-270.73043184858,-20125.507957432,0.013458800996367,50313.765359636,100530964.91519
2.25,3.5708942835479e-06,-0.4,-271.22062303664,-20213.270628009,0.013426877281391,50533.170512869,178772144.97982
2.5,4.0703205863516e-06,-0.4,-271.15898442903,-20314.71143455,0.013358089807584,50786.771682968,317906824.50508
2.75,3.6648088128107e-06,-0.4,-262.358094043,-20415.54546046,0.012860061620245,51038.85763754,565327160.3297
3,2.741535593545e-06,-0.4,-259.40913490853,-20508.789987582,0.012655535578203,51271.970521676,1005309649.1449
3.25,1.8469580162729e-06,-0.4,-271.03063021783,-20603.467983994,0.013159230341588,51508.666830248,1787721449.7894
3.5,1.2642651482147e-06,-0.4,-295.3680947199,-20708.614313686,0.01426621581297,51771.533449801,3179068245.0455
3.75,1.0401627643694e-06,-0.4,-324.30179505954,-20832.137063313,0.015569981093988,52080.340549639,5653271603.2973
4,1.0440153335991e-06,-0.4,-345.19639505153,-20973.627628132,0.016461203468288,52434.066817533,10053096491.47
4.25,1.1491714326074e-06,-0.4,-349.45754531944,-21123.075454633,0.016546749916682,52807.686126232,17877214497.942
4.5,1.2638639429897e-06,-0.4,-337.34586819626,-21268.970488069,0.015864100615839,53172.423554896,31790682450.546
4.75,1.3221759542391e-06,-0.4,-310.54192950466,-21405.000552331,0.014511221178588,53512.498814048,56532716032.984
5,1.3091240642273e-06,-0.4,-270.92409735024,-21523.840482595,0.012590436738134,53809.598989203,100530964915.12
5.25,1.1807230354309e-06,-0.4,-225.23459731716,-21619.956997769,0.010420854316308,54049.890831829,178772144979.53
5.5,9.476931740131e-07,-0.4,-180.71020090042,-21694.289776872,0.0083322203747073,54235.723371513,317906824506.59
5.75,6.5711864932384e-07,-0.4,-140.05640583811,-21750.993765375,0.0064407236418844,54377.483838082,565327160328.03
6,3.9740216742311e-07,-0.4,-103.09107326555,-21792.401653265,0.0047315906828401,54481.003877055,1005309649147.2

