time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,4.132549157176e-07,-0.4,-53.417883243858,-19199.287089338,0.0027833178725974,47998.217585324,100.53096491496
-3.75,7.2310565540061e-07,-0.4,-93.814459456068,-19205.259676623,0.0048866394125754,48013.148767414,178.77214497945
-3.5,1.2377154426921e-06,-0.4,-162.7429928878,-19223.260404053,0.0084690357434846,48058.149750737,317.90682450521
-3.25,1.9754784782162e-06,-0.4,-269.79876182145,-19272.871973431,0.014003826918607,48182.176601266,565.32716032823
-3,2.7259827870662e-06,-0.4,-406.17658289885,-19384.169008912,0.020960854345158,48460.41559984,1005.3096491485
-2.75,3.2148495803098e-06,-0.4,-537.91708363498,-19565.985707429,0.027500503415789,48914.953457148,1787.7214497934
-2.5,3.7452175800528e-06,-0.4,-651.10911868249,-19791.753756921,0.03290737336151,49479.369147058,3179.0682450573
-2.25,4.4269144522834e-06,-0.4,-766.57363434733,-20046.788004813,0.038250308339345,50116.948796169,5653.2716032856
-2,4.8239648946625e-06,-0.4,-895.21895882487,-20342.459554846,0.044019493313161,50856.121889062,10053.096491484
-1.75,5.3321788668467e-06,-0.4,-1031.1503205235,-20692.863816346,0.049844567670946,51732.125167434,17877.214497949
-1.5,6.7342659724915e-06,-0.4,-1156.8272948276,-21109.63252914,0.054817806778947,52774.032617999,31790.682450535
-1.25,8.6259596644999e-06,-0.4,-1244.751385359,-21587.862480995,0.057681415882254,53969.589070043,56532.716032892
-1,9.9464500127957e-06,-0.4,-1271.5304932344,-22099.539374313,0.057561464136339,55248.76935653,100530.96491495
-0.75,1.0318176749621e-05,-0.4,-1234.0468638045,-22605.934933029,0.054615380257543,56514.757713007,178772.14497966
-0.5,9.9899100238055e-06,-0.4,-1144.8047081186,-23076.943254527,0.049633196911181,57692.286622232,317906.82450533
-0.25,9.1954438843872e-06,-0.4,-1021.1024212078,-23494.414537528,0.043484528811985,58735.977628466,565327.16032949
0,8.0800892085462e-06,-0.4,-880.10241732699,-23850.164382511,0.036921542268836,59625.366486285,1005309.649148
0.25,6.814020410246e-06,-0.4,-735.3515055564,-24143.008104419,0.030475206797119,60357.488926657,1787721.4497935
0.5,5.5677328847653e-06,-0.4,-597.72971810802,-24375.4962446,0.024535673320183,60938.719799696,3179068.2450551
0.75,4.4460691755275e-06,-0.4,-476.06573933341,-24554.80209799,0.01939900679937,61386.992008507,5653271.6032959
1,3.4996259157696e-06,-0.4,-374.82949595219,-24691.195818617,0.015189445395502,61727.981343298,10053096.491485
1.25,2.7644204087693e-06,-0.4,-294.3173345171,-24794.828836193,0.011877021573658,61987.067002417,17877214.49796
1.5,2.2376252609445e-06,-0.4,-232.91726386875,-24873.793816725,0.0093695567056437,62184.481282482,31790682.450526
1.75,1.905326945172e-06,-0.4,-189.4609872451,-24935.025114796,0.0076029507358332,62337.560529417,56532716.032901
2,1.7439694605748e-06,-0.4,-162.41797498736,-24985.78324338,0.006504775700556,62464.456336938,100530964.91489
2.25,1.6831564545974e-06,-0.4,-148.68388619983,-25032.234549359,0.0059439049495604,62580.584808177,178772144.97946
2.5,1.6519700489682e-06,-0.4,-145.74625908146,-25077.550717894,0.0058159519894761,62693.875288864,317906824.50523
2.75,1.6976458643024e-06,-0.4,-152.59547636004,-25126.969874137,0.0060772199275109,62817.42306513,565327160.32917
3,1.8326530283074e-06,-0.4,-161.02034484781,-25186.380010381,0.0063977333876575,62965.948180291,1005309649.1487
3.25,1.9949412947757e-06,-0.4,-162.48194172674,-25251.148317448,0.0064396233112714,63127.868766164,1787721449.7946
3.5,2.1438118837769e-06,-0.4,-157.65393842338,-25314.53730178,0.0062331622270557,63286.341140255,3179068245.0543
3.75,2.2741824354459e-06,-0.4,-151.43205521431,-25373.799211736,0.0059737337997286,63434.495874888,5653271603.2884
4,2.4108006055742e-06,-0.4,-145.84064316718,-25430.765717035,0.0057408385221745,63576.912092824,10053096491.489
4.25,2.4967633489362e-06,-0.4,-138.00669073516,-25484.964131651,0.0054214622199422,63712.408173083,17877214497.931
4.5,2.5109249429296e-06,-0.4,-128.486501869,-25534.71861413,0.0050381129035037,63836.794516435,31790682450.553
4.75,2.49377603744e-06,-0.4,-117.23489375483,-25581.128248823,0.004589100995808,63952.818792337,56532716032.945
5,2.4491615647181e-06,-0.4,-102.75749573297,-25622.930774865,0.0040164954550816,64057.325361824,100530964914.97
5.25,2.2659256774123e-06,-0.4,-86.589890836245,-25657.639405028,0.0033804839519765,64144.097284223,178772144979.39
5.5,1.9140433645306e-06,-0.4,-71.602218878785,-25685.704733525,0.0027924142810724,64214.260975781,317906824505.54
5.75,1.4703247236936e-06,-0.4,-57.621596590067,-25708.943249858,0.0022449813569481,64272.357594261,565327160328.54
6,1.0294735662158e-06,-0.4,-43.560037090717,-25726.97775687,0.0016957394219391,64317.444111473,1005309649149.2

