time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,3.5846496568054e-07,-0.4,-36.384450111737,-13830.306157966,0.002631673079568,34575.76531337,100.53096491508
-3.75,6.2693715950515e-07,-0.4,-63.003129927772,-13834.941112868,0.0045554812239645,34587.352535215,178.77214497965
-3.5,1.0858294650592e-06,-0.4,-108.11536447002,-13848.484851003,0.0078097323034214,34621.211393534,317.90682450508
-3.25,1.800061172009e-06,-0.4,-175.23711370336,-13883.017663534,0.012626908904966,34707.542186648,565.32716032738
-3,2.7585294682972e-06,-0.4,-259.00633484665,-13951.174536109,0.01857209793803,34877.931873135,1005.3096491445
-2.75,3.8470477625964e-06,-0.4,-354.73840469512,-14055.594150971,0.025247859918094,35138.97684483,1787.7214497857
-2.5,4.7779908661835e-06,-0.4,-465.53888038877,-14201.674354236,0.032792520783302,35504.171978396,3179.0682450621
-2.25,5.2658883217494e-06,-0.4,-587.19505841775,-14391.534840967,0.040814606708335,35978.817770534,5653.2716032729
-2,5.6933954135571e-06,-0.4,-720.34118433091,-14622.826360308,0.049275687588014,36557.040260943,10053.096491454
-1.75,6.3804684962202e-06,-0.4,-866.02587318039,-14911.483320293,0.058093786695273,37278.673755929,17877.214498007
-1.5,7.0309367178885e-06,-0.4,-1002.9872260939,-15271.314439237,0.065695511503039,38178.242011673,31790.682450505
-1.25,7.3165665596635e-06,-0.4,-1110.6410148158,-15688.082862657,0.070813586362957,39220.156355526,56532.716032669
-1,7.1715419537768e-06,-0.4,-1182.2969297516,-16143.982805374,0.073252551113602,40359.904007386,100530.96491505
-0.75,6.7843221312957e-06,-0.4,-1214.8977752616,-16620.109585638,0.073115111908704,41550.222438032,178772.14497987
-0.5,6.3994241799718e-06,-0.4,-1208.9464046202,-17100.927248135,0.070710865261283,42752.269755889,317906.82450492
-0.25,5.9736822791181e-06,-0.4,-1161.3125782876,-17571.928893761,0.066104077393699,43929.778866402,565327.16033014
0,5.3805981903478e-06,-0.4,-1071.337877848,-18012.863459719,0.05948976616119,45032.122613408,1005309.6491475
0.25,4.6427358982771e-06,-0.4,-947.899752994,-18403.32237953,0.051518628249233,46008.278437326,1787721.449791
0.5,3.8911848422898e-06,-0.4,-807.23238426027,-18731.154698438,0.04310545461386,46827.867109848,3179068.245054
0.75,3.2092605229892e-06,-0.4,-666.66056093456,-18994.42285526,0.035105733346836,47486.043763297,5653271.6033043
1,2.6161329220326e-06,-0.4,-539.29930162711,-19200.097604954,0.028094907996864,48000.235192341,10053096.491522
1.25,2.1263229082367e-06,-0.4,-431.28966286206,-19358.368248027,0.022284554864352,48395.914887067,17877214.497985
1.5,1.7661237746438e-06,-0.4,-345.66983848605,-19478.581778722,0.017750566928918,48696.450630256,31790682.450514
1.75,1.566034224263e-06,-0.4,-284.76323814145,-19570.615211929,0.014554467088354,48926.535241891,56532716.032725
2,1.5439608584842e-06,-0.4,-249.43764832522,-19645.225677171,0.012700973422386,49113.061785185,100530964.91493
2.25,1.6927835399377e-06,-0.4,-239.28573645513,-19713.450097477,0.012142429360519,49283.622711192,178772144.97915
2.5,1.9570030151891e-06,-0.4,-252.22891021985,-19787.517481476,0.012751763164358,49468.790617427,317906824.50514
2.75,2.2486432266329e-06,-0.4,-279.3110947266,-19880.542092332,0.01405509347349,49701.351303816,565327160.3298
3,2.4826217797699e-06,-0.4,-301.60332855822,-19992.532957407,0.015092006710525,49981.3277118,1005309649.1449
3.25,2.6566390126916e-06,-0.4,-315.42637925659,-20106.705310719,0.015694264570098,50266.758037242,1787721449.789
3.5,2.8096553957815e-06,-0.4,-333.26678519444,-20220.389291864,0.016488745582262,50550.967374885,3179068245.0527
3.75,2.9165324385898e-06,-0.4,-359.08708354939,-20342.927166846,0.017658985545967,50857.311368854,5653271603.2803
4,2.8749867831741e-06,-0.4,-387.5515173281,-20481.757155167,0.018928980510347,51204.385921488,10053096491.496
4.25,2.6571611064956e-06,-0.4,-409.10997919785,-20638.615553113,0.019829195051886,51596.532086311,17877214497.912
4.5,2.4513624260336e-06,-0.4,-412.57238925853,-20808.584444186,0.019833158952594,52021.454787483,31790682450.587
4.75,2.3377998385309e-06,-0.4,-390.49408899357,-20979.003734643,0.018619413400524,52447.503629209,56532716033.026
5,2.1578070276046e-06,-0.4,-344.0018008881,-21131.74594592,0.016284306444091,52829.360223953,100530964915.2
5.25,1.7956174242765e-06,-0.4,-286.48534906176,-21254.212751738,0.013483481173189,53135.528663161,178772144978.95
5.5,1.3573125796346e-06,-0.4,-230.32702039389,-21348.72362576,0.01079218950488,53371.807109876,317906824506.91
5.75,1.0010287570491e-06,-0.4,-178.50062188636,-21421.243031218,0.0083353815439359,53553.106460932,565327160327.94
6,7.2565451146069e-07,-0.4,-130.89684719165,-21474.008213732,0.0060974087424065,53685.019940491,1005309649146

