time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,1.8977447327544e-08,-0.4,-23.944462937941,-15512.912619812,0.0015435656420715,38782.281546691,100.53096491511
-3.75,2.8224907548918e-08,-0.4,-39.708710443667,-15515.068964973,0.0025594346579416,38787.672405427,178.77214498002
-3.5,4.5960468782202e-08,-0.4,-69.403164447256,-15521.603900363,0.0044715061909143,38804.009730971,317.90682450498
-3.25,6.4532806862464e-08,-0.4,-118.02581091193,-15540.04910542,0.0075951058689293,38850.122715945,565.32716032758
-3,6.4734896668508e-08,-0.4,-186.90354840402,-15583.839709366,0.011993582730455,38959.599197795,1005.3096491446
-2.75,5.4527931721759e-08,-0.4,-268.70099556557,-15661.919961297,0.017156461780437,39154.799811668,1787.7214497842
-2.5,8.4394445312372e-08,-0.4,-357.4875750473,-15768.237050405,0.022671583544412,39420.592437448,3179.0682450604
-2.25,1.3408822030611e-07,-0.4,-466.62573266483,-15903.9451317,0.029340585918741,39759.86243819,5653.2716032773
-2,1.6672255812635e-07,-0.4,-603.34745693994,-16090.739492182,0.037496982247828,40226.84810175,10053.09649149
-1.75,3.0865705813926e-07,-0.4,-745.20501178041,-16350.039700095,0.045578950757736,40875.097812632,17877.214497988
-1.5,6.4514971190869e-07,-0.4,-856.7573940354,-16665.732245299,0.051409943001358,41664.327158534,31790.682450508
-1.25,9.9609995485496e-07,-0.4,-947.66420854143,-17003.887334725,0.055734707325662,42509.712436747,56532.716032643
-1,1.2420300869862e-06,-0.4,-1045.0752161399,-17374.250022507,0.060153926548823,43435.616943257,100530.96491505
-0.75,1.3806921804811e-06,-0.4,-1131.3369301504,-17804.923359201,0.063544145249366,44512.298634798,178772.1449799
-0.5,1.4087072783058e-06,-0.4,-1157.2072950527,-18282.641174435,0.063298947302247,45706.592746982,317906.82450503
-0.25,1.3459159259712e-06,-0.4,-1104.39354303,-18752.81583107,0.058895521137827,46882.030287013,565327.16032996
0,1.2199648107497e-06,-0.4,-994.67421428935,-19172.634982802,0.051882949183945,47931.579872388,1005309.6491477
0.25,1.0510317681708e-06,-0.4,-857.31727854886,-19525.495927809,0.043910212853248,48813.734187513,1787721.4497924
0.5,8.6638321523426e-07,-0.4,-715.44225334896,-19810.143349256,0.036117114583261,49525.354498862,3179068.2450438
0.75,6.9067495505224e-07,-0.4,-584.66657427315,-20034.027110184,0.029185405062251,50085.065251468,5653271.6033047
1,5.1618585828267e-07,-0.4,-473.02008446662,-20207.698900131,0.023409205492165,50519.245724205,10053096.49149
1.25,3.220270512646e-07,-0.4,-384.9233483353,-20341.653546101,0.018923718749507,50854.133090496,17877214.497979
1.5,1.0157022369501e-07,-0.4,-323.15524570432,-20447.282163792,0.015804566910169,51118.205204333,31790682.450521
1.75,-1.5531531388489e-07,-0.4,-288.47789730415,-20538.51615319,0.014045314603747,51346.290662999,56532716.032633
2,-4.2288403839436e-07,-0.4,-274.19438938039,-20631.607410765,0.01328895844739,51579.019251558,100530964.9153
2.25,-5.6078704480508e-07,-0.4,-262.79182440954,-20731.397953129,0.012674627904277,51828.495803783,178772144.97987
2.5,-4.5588619971471e-07,-0.4,-248.13862337787,-20823.296584217,0.011915254934339,52058.242167492,317906824.50514
2.75,-2.0287347915382e-07,-0.4,-243.24852640162,-20904.264866765,0.01163580370867,52260.662475328,565327160.3297
3,1.0485372764187e-07,-0.4,-253.79447606212,-20986.514164716,0.012093479467828,52466.285245466,1005309649.1443
3.25,4.5081218967558e-07,-0.4,-279.50498254467,-21078.587567853,0.013261265349628,52696.468132038,1787721449.7852
3.5,7.6964173827566e-07,-0.4,-319.45024927445,-21187.990856862,0.015078873150664,52969.975605319,3179068245.0427
3.75,8.8718899450975e-07,-0.4,-363.17130655225,-21323.241145302,0.017033930825069,53308.100849232,5653271603.2986
4,7.5154998665512e-07,-0.4,-394.31727128445,-21484.373906233,0.018355557069386,53710.932913212,10053096491.478
4.25,5.0809045161094e-07,-0.4,-400.49860886765,-21659.593869478,0.018491857846946,54148.983401799,17877214497.933
4.5,3.0822398519939e-07,-0.4,-379.4554583336,-21830.314125411,0.017382813769984,54575.784582511,31790682450.569
4.75,2.1761696657305e-07,-0.4,-338.83929838603,-21979.830659504,0.015416463595074,54949.576187886,56532716033.033
5,1.8995376629779e-07,-0.4,-291.55176534933,-22102.81076996,0.013191184890039,55257.026578753,100530964915.11
5.25,1.7799092314052e-07,-0.4,-244.50236731301,-22203.106404271,0.011012524280955,55507.765738671,178772144979.59
5.5,1.8783592238848e-07,-0.4,-199.97670177866,-22284.297184361,0.0089743537992551,55710.742726123,317906824506.66
5.75,1.939653975648e-07,-0.4,-158.38751047434,-22349.397481898,0.0070873654948145,55873.493512721,565327160328.11
6,1.7603598439738e-07,-0.4,-118.66357278666,-22398.821210996,0.0052981998222942,55997.052896923,1005309649145.9

