time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,4.1804788565008e-07,-0.4,-68.294037909541,-18653.576679967,0.0036622217049145,46633.941521427,100.53096491496
-3.75,7.3157047446657e-07,-0.4,-119.47227096178,-18662.179827767,0.0064036680180619,46655.449022998,178.77214497938
-3.5,1.2505836280432e-06,-0.4,-204.07615412333,-18687.596028086,0.01092353381303,46718.988474669,317.90682450524
-3.25,1.9892133342409e-06,-0.4,-324.68505015319,-18753.726990241,0.017318069160047,46884.313437769,565.32716032831
-3,2.716382254078e-06,-0.4,-449.56554959108,-18883.603556965,0.023813985431971,47209.001257786,1005.3096491483
-2.75,3.0437466826104e-06,-0.4,-538.51629696364,-19053.560387515,0.028270905142341,47633.890721609,1787.721449794
-2.5,3.0539538500383e-06,-0.4,-625.61838373411,-19231.208787968,0.032539055350982,48078.010025807,3179.0682450555
-2.25,3.1167099232802e-06,-0.4,-754.08456853992,-19450.18043457,0.038777858660411,48625.43639433,5653.2716032879
-2,3.2672409965261e-06,-0.4,-900.71354240709,-19744.480494534,0.045626683025559,49361.182840239,10053.096491484
-1.75,3.3970723622597e-06,-0.4,-1041.4626556082,-20099.576157017,0.051823670565398,50248.918276893,17877.214497951
-1.5,3.8141071210147e-06,-0.4,-1181.75918583,-20513.304282313,0.057618968581864,51283.232530145,31790.682450534
-1.25,4.8670449775015e-06,-0.4,-1294.8947258211,-21001.693929771,0.0616688940552,52504.195427212,56532.7160329
-1,6.3151623393939e-06,-0.4,-1333.8418937152,-21536.240578504,0.061950608583782,53840.548786415,100530.96491494
-0.75,7.4532261085977e-06,-0.4,-1298.6680687233,-22064.921000384,0.058875380994578,55162.24198639,178772.14497964
-0.5,7.703428961689e-06,-0.4,-1207.2535498297,-22561.199264224,0.053529481156336,56402.940014691,317906.82450532
-0.25,7.0954858815566e-06,-0.4,-1071.253553559,-23002.973906767,0.046587997116804,57507.38724217,565327.16032938
0,6.0869565725993e-06,-0.4,-911.34869766393,-23372.573211921,0.039007468281818,58431.398345396,1005309.6491484
0.25,5.0861413690517e-06,-0.4,-750.80930501172,-23668.126196261,0.031735108658021,59170.291614071,1787721.4497934
0.5,4.2060493244918e-06,-0.4,-604.48954759371,-23898.800165496,0.025304241345908,59746.984516429,3179068.2450551
0.75,3.4072415202961e-06,-0.4,-478.55738803568,-24076.15855808,0.019885338068325,60190.386199829,5653271.6032953
1,2.7137953473216e-06,-0.4,-374.79702495386,-24210.977514895,0.0154872442965,60527.437427436,10053096.491488
1.25,2.1625153159809e-06,-0.4,-292.5285749343,-24313.046765259,0.012037160136145,60782.612957636,17877214.49796
1.5,1.7352084470465e-06,-0.4,-229.82149509595,-24390.38088326,0.0094269667858897,60975.949714577,31790682.450538
1.75,1.4170025738479e-06,-0.4,-185.06692747943,-24449.830498121,0.0075727946719406,61124.574605534,56532716.032892
2,1.2000153765444e-06,-0.4,-156.45312842744,-24497.999707633,0.0063893635494851,61244.998095117,100530964.91489
2.25,1.0629046173626e-06,-0.4,-141.87293859236,-24540.966055801,0.0057837231107933,61352.414196585,178772144.97943
2.5,9.8159852328403e-07,-0.4,-137.70715565505,-24585.240728595,0.0056036664907842,61463.100976286,317906824.50527
2.75,9.1965327574393e-07,-0.4,-136.77852782605,-24633.828880009,0.0055547664430468,61584.571413517,565327160.3292
3,8.5626910553894e-07,-0.4,-134.81221529192,-24684.077152656,0.0054636459190378,61710.192159886,1005309649.1488
3.25,8.3734203326455e-07,-0.4,-131.10678845155,-24734.4455684,0.0053026686012241,61836.113234596,1787721449.7943
3.5,1.0474399594966e-06,-0.4,-126.25984762016,-24785.266620969,0.0050967679280505,61963.165725438,3179068245.0545
3.75,1.5839451872708e-06,-0.4,-121.91984482835,-24836.419884688,0.0049128737791556,62091.048503782,5653271603.2876
4,2.1701732516374e-06,-0.4,-119.25399503061,-24886.51362518,0.0047973380300728,62216.282443606,10053096491.49
4.25,2.3523111159306e-06,-0.4,-117.66563843157,-24936.905705145,0.0047244149492699,62342.262530793,17877214497.932
4.5,1.9897868271592e-06,-0.4,-114.82720435804,-24989.17629091,0.0046000521778676,62472.939297719,31790682450.56
4.75,1.4261243647181e-06,-0.4,-107.35825417309,-25042.376239998,0.0042906287583462,62605.939642286,56532716032.944
5,1.0174648681361e-06,-0.4,-94.170193921081,-25090.800608273,0.003755719827847,62727.000921434,100530964914.92
5.25,7.8295985507001e-07,-0.4,-79.344242686493,-25130.315749419,0.0031592692284391,62825.788985035,178772144979.36
5.5,6.0143378227014e-07,-0.4,-64.972583386012,-25161.922729593,0.0025836823923575,62904.80657961,317906824505.58
5.75,4.3097014564331e-07,-0.4,-50.741069819498,-25186.296263832,0.0020157075003133,62965.740522832,565327160328.56
6,2.8588595129888e-07,-0.4,-37.247175701675,-25203.400531248,0.0014785778189009,63008.501261536,1005309649149

