time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,2.3010573481092e-09,-0.4,-25.687990116195,-13793.953885247,0.0018622702150426,34484.884712749,100.53096491508
-3.75,-3.7348891161878e-10,-0.4,-44.328631629753,-13796.022402155,0.0032131448801535,34490.05600549,178.77214497961
-3.5,1.0361002117788e-08,-0.4,-77.294645377177,-13802.296892431,0.0056001550687442,34505.742226071,317.90682450503
-3.25,7.0586557297434e-08,-0.4,-130.05840609493,-13819.917280807,0.0094111160305214,34549.793144639,565.32716032742
-3,3.0957907805893e-07,-0.4,-203.20962411666,-13861.396787447,0.014660885734298,34653.491575413,1005.3096491443
-2.75,9.1261004502767e-07,-0.4,-289.56898526849,-13936.613063975,0.020779854789695,34841.531008109,1787.7214497878
-2.5,1.8514376621993e-06,-0.4,-389.37601886143,-14050.590845615,0.027717062405179,35126.472607626,3179.0682450618
-2.25,2.835289078129e-06,-0.4,-504.92974444566,-14212.266856114,0.035534838773591,35530.658190864,5653.271603274
-2,3.6669271819934e-06,-0.4,-628.28582404349,-14423.178022016,0.043570029843162,36057.930652769,10053.096491463
-1.75,4.5277911620844e-06,-0.4,-753.02676015383,-14677.654743176,0.051315646411459,36694.115543563,17877.214498
-1.5,5.5851430574843e-06,-0.4,-883.5343312179,-14976.747489496,0.059007750380359,37441.837874781,31790.682450507
-1.25,6.6805708692361e-06,-0.4,-1016.8316410094,-15334.345530322,0.066327504546107,38335.821358762,56532.71603274
-1,7.5832094756137e-06,-0.4,-1133.6669990965,-15755.265127675,0.0719738592442,39388.109074817,100530.96491504
-0.75,8.1139819159327e-06,-0.4,-1210.6893219569,-16230.633004577,0.074613257023464,40576.5210978,178772.14497988
-0.5,8.1305745030329e-06,-0.4,-1224.9905661065,-16733.620863455,0.073225785039741,41833.989892122,317906.82450497
-0.25,7.7084719273711e-06,-0.4,-1172.8057685262,-17223.523281878,0.068112615890382,43058.751685328,565327.1603301
0,6.993718749426e-06,-0.4,-1071.0831603137,-17668.816872714,0.060637519220369,44171.995350441,1005309.6491476
0.25,6.1420855027853e-06,-0.4,-940.59237395359,-18054.724686181,0.052112141122046,45136.775597318,1787721.4497913
0.5,5.2525700682836e-06,-0.4,-798.9310538918,-18375.794643127,0.043490517065967,45939.460372137,3179068.2450541
0.75,4.3855761283779e-06,-0.4,-662.01481514173,-18632.80103825,0.035540515924809,46581.984444299,5653271.6033042
1,3.6436824214293e-06,-0.4,-543.6648560228,-18833.740010675,0.028875653966529,47084.337641892,10053096.491508
1.25,3.0911834540161e-06,-0.4,-452.63448215434,-18993.341440565,0.023838951493366,47483.344853725,17877214.497984
1.5,2.7476301948251e-06,-0.4,-391.42942251027,-19130.056738455,0.02046835974937,47825.135121985,31790682.450515
1.75,2.5878972860151e-06,-0.4,-355.89492603663,-19259.607951125,0.018485297012341,48149.014119426,56532716.032787
2,2.5480634117743e-06,-0.4,-339.96674062121,-19386.11959487,0.017542978088204,48465.293571103,100530964.91491
2.25,2.4299803211125e-06,-0.4,-336.95154014208,-19514.332479523,0.017272951788776,48785.826079598,178772144.97928
2.5,1.9601146434502e-06,-0.4,-332.01277312376,-19645.211025819,0.016905344888181,49113.023495974,317906824.50515
2.75,1.3900558534789e-06,-0.4,-326.19726780899,-19767.512303787,0.016505161416891,49418.777924919,565327160.32976
3,1.1278998241027e-06,-0.4,-333.71707873725,-19887.018414335,0.016783469698067,49717.543682945,1005309649.1451
3.25,1.2132003331548e-06,-0.4,-351.21196360108,-20019.897877645,0.01754617854724,50049.742030587,1787721449.7907
3.5,1.4871630390726e-06,-0.4,-367.42440232785,-20165.663374132,0.018224017453711,50414.155019508,3179068245.0534
3.75,1.9608746231309e-06,-0.4,-382.38267552598,-20318.751216917,0.018824105528819,50796.873354793,5653271603.2843
4,2.5255982280812e-06,-0.4,-389.58137845238,-20482.106881762,0.019026887782435,51205.261052827,10053096491.488
4.25,2.7588318809347e-06,-0.4,-378.60609307917,-20645.799754048,0.018345064914977,51614.492854474,17877214497.922
4.5,2.579249175015e-06,-0.4,-355.65243927395,-20796.907039324,0.017107667926167,51992.261862921,31790682450.583
4.75,2.2317350597238e-06,-0.4,-326.87648730865,-20935.075222702,0.015619400272963,52337.68349574,56532716033.015
5,1.9273636769313e-06,-0.4,-291.49626826843,-21059.72588679,0.013846227802796,52649.311204382,100530964915.19
5.25,1.6722623341493e-06,-0.4,-250.93764991244,-21166.376941226,0.011859665562441,52915.93972943,178772144979.11
5.5,1.357809693355e-06,-0.4,-208.74850039255,-21254.1160111,0.0098249513109522,53135.288255633,317906824506.74
5.75,1.0099977690262e-06,-0.4,-165.88672221826,-21324.250727102,0.0077817772458009,53310.625770256,565327160327.95
6,7.0354697368233e-07,-0.4,-123.28947551151,-21376.084210722,0.0057693950512755,53440.209984516,1005309649146.2

