time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,2.7516808286207e-07,-0.4,-31.710006200559,-15302.270362616,0.0020729298486498,38255.675851986,100.53096491505
-3.75,4.7248050515439e-07,-0.4,-53.717729131858,-15305.574073926,0.0035108652611465,38263.935026134,178.77214497985
-3.5,8.247878625048e-07,-0.4,-93.99694577267,-15315.62834239,0.0061393842434305,38289.070371265,317.90682450515
-3.25,1.391292164299e-06,-0.4,-159.85602195767,-15344.101345515,0.010421555128668,38360.251973282,565.3271603278
-3,2.1513476163421e-06,-0.4,-252.94089051133,-15411.73841579,0.016417603000809,38529.342637336,1005.3096491452
-2.75,2.8777788008011e-06,-0.4,-359.63390404121,-15529.191196984,0.023165771053966,38822.971522034,1787.7214497866
-2.5,3.3715898074345e-06,-0.4,-471.16663565372,-15678.34492772,0.030060501257002,39195.852387887,3179.0682450564
-2.25,3.8404149668881e-06,-0.4,-607.09067354007,-15860.924208794,0.038285485134896,39652.295946578,5653.2716032822
-2,4.4480962150206e-06,-0.4,-760.51758044254,-16105.761651894,0.047231363301524,40264.382981909,10053.096491471
-1.75,5.10564428493e-06,-0.4,-902.64403910942,-16414.694083089,0.055002803416489,41036.706397416,17877.214497974
-1.5,5.7981243873998e-06,-0.4,-1032.551726583,-16777.64607846,0.06155785145881,41944.07776944,31790.682450516
-1.25,6.4498718557389e-06,-0.4,-1140.2455074712,-17201.823907584,0.066302509928164,43004.513792544,56532.716032739
-1,6.6915111378119e-06,-0.4,-1197.4970625519,-17670.359684021,0.067785491943353,44175.849116034,100530.96491489
-0.75,6.3973464244497e-06,-0.4,-1201.9692860605,-18147.792124172,0.06624832352299,45369.432239988,178772.14497968
-0.5,5.8909906204113e-06,-0.4,-1158.1081816078,-18614.086100535,0.062231547403933,46535.172601217,317906.82450512
-0.25,5.3358049514958e-06,-0.4,-1065.6492589753,-19048.796557115,0.055956509004234,47621.95584621,565327.1603298
0,4.7910825344904e-06,-0.4,-936.33383799596,-19428.757906698,0.048205196393815,48571.866721948,1005309.6491479
0.25,4.2493951217213e-06,-0.4,-792.56539789124,-19740.721085184,0.04015939680797,49351.781657869,1787721.4497939
0.5,3.6789796176455e-06,-0.4,-656.70715588971,-19986.343368481,0.032867001515546,49965.843316901,3179068.2450521
0.75,3.2119287167322e-06,-0.4,-543.83567813521,-20176.783475868,0.026961572566811,50441.947769158,5653271.6033008
1,3.0376171063051e-06,-0.4,-462.84065373847,-20326.641643177,0.022777746728257,50816.595317933,10053096.491503
1.25,3.2135847676143e-06,-0.4,-417.54750591701,-20453.122479975,0.020422891147449,51132.797810235,17877214.497973
1.5,3.5792492758114e-06,-0.4,-402.53180973744,-20575.398020089,0.019572695072016,51438.486041344,31790682.450524
1.75,3.7390604847635e-06,-0.4,-400.11425111786,-20705.62909014,0.019333287130905,51764.063370506,56532716.032709
2,3.7060941850066e-06,-0.4,-398.74471646675,-20843.77674253,0.019139425383602,52109.432615691,100530964.91506
2.25,4.0713889522597e-06,-0.4,-396.26347864773,-20993.967974687,0.018885293233756,52484.909847887,178772144.97954
2.5,4.8172140753458e-06,-0.4,-384.44892471095,-21152.020903046,0.018187564451337,52880.040675115,317906824.50521
2.75,5.2944009594704e-06,-0.4,-365.46670542491,-21301.365896192,0.01717020097186,53253.402637854,565327160.32954
3,5.2995511468888e-06,-0.4,-352.28847402293,-21434.947862357,0.01644849066419,53587.357977918,1005309649.1451
3.25,5.1910863911224e-06,-0.4,-352.02382302922,-21564.04406014,0.016337554714847,53910.098720109,1787721449.7901
3.5,5.1013260751851e-06,-0.4,-348.63262294938,-21701.61564725,0.01607758001292,54254.027993747,3179068245.0467
3.75,4.8322242674926e-06,-0.4,-330.45736089372,-21836.8787575,0.015145077589424,54592.186905508,5653271603.2922
4,4.4134089332189e-06,-0.4,-307.7797953566,-21961.623300983,0.014025473109404,54904.049756036,10053096491.487
4.25,4.1150142854024e-06,-0.4,-285.65400036898,-22080.714593843,0.01294709885141,55201.779132076,17877214497.942
4.5,3.9567261901496e-06,-0.4,-259.55669850169,-22193.832168204,0.011704885568095,55484.573996364,31790682450.549
4.75,3.8557586485954e-06,-0.4,-227.58884038673,-22295.888442046,0.010217300032941,55739.715615388,56532716032.935
5,3.6254137382233e-06,-0.4,-191.26039682543,-22383.220518475,0.0085538755508143,55958.046957853,100530964915.08
5.25,3.0131433464452e-06,-0.4,-154.02154904049,-22453.38666263,0.0068671464802282,56133.463752834,178772144979.38
5.5,2.1147717672496e-06,-0.4,-119.62531257189,-22506.426933292,0.0053204494068465,56266.06575053,317906824506.39
5.75,1.2810167412725e-06,-0.4,-89.985581644965,-22545.07229603,0.0039945662249927,56362.680019041,565327160328.25
6,7.150031526938e-07,-0.4,-64.846195801136,-22572.192340251,0.0028746230374067,56430.480560663,1005309649146.9

