time,MMP_eps_imag,MMP_eps_real,MMP_sigma_imag,MMP_sigma_real,attenuation,dispersion,omega_times_volume
-4.25,0,0,0,0,0,0,0
-4,8.9940033210178e-07,-0.4,-30.655995840603,-15414.189878687,0.0019910650535727,38535.474524197,100.53096491513
-3.75,1.5513322989143e-06,-0.4,-50.971218035527,-15419.544464132,0.0033095024889919,38548.860665541,178.77214498009
-3.5,2.6003763988842e-06,-0.4,-86.977054030794,-15435.140775582,0.0056415034644777,38587.850523744,317.90682450501
-3.25,3.9367069691518e-06,-0.4,-138.85731442591,-15474.369847706,0.0089832169722926,38685.921199014,565.32716032756
-3,4.902822986952e-06,-0.4,-195.63695354421,-15546.713448154,0.01259607320621,38866.777619713,1005.3096491441
-2.75,4.9690543087527e-06,-0.4,-248.1571853106,-15635.508517938,0.015883811403971,39088.763581897,1787.7214497833
-2.5,4.6535012875543e-06,-0.4,-308.60051644384,-15723.053517125,0.019638901867199,39307.624812037,3179.0682450603
-2.25,4.7681429233315e-06,-0.4,-400.27678943193,-15820.602296061,0.025312910971975,39551.493805927,5653.271603277
-2,5.6045140338971e-06,-0.4,-535.45785781286,-15960.245890904,0.033563501266727,39900.595963296,10053.096491486
-1.75,6.6610358947699e-06,-0.4,-702.67573765808,-16172.927091121,0.043464337865966,40432.288463163,17877.214497989
-1.5,7.7365600261264e-06,-0.4,-875.65970667375,-16468.10054134,0.05319248091116,41170.208996736,31790.682450504
-1.25,8.6778676324007e-06,-0.4,-1033.7257801894,-16841.957274151,0.06139978394546,42104.837099712,56532.716032584
-1,8.9913283328824e-06,-0.4,-1158.9124086384,-17284.025946316,0.06707364796925,43209.999717946,100530.96491506
-0.75,8.8493931674873e-06,-0.4,-1233.3000442272,-17774.00492236,0.069410083228692,44434.944071921,178772.14497992
-0.5,8.6272675026149e-06,-0.4,-1243.6487387524,-18285.742485343,0.068033603481512,45714.289134028,317906.82450502
-0.25,8.1947363189477e-06,-0.4,-1185.2709577012,-18785.022937438,0.063117162010609,46962.496617741,565327.16032994
0,7.3852192360568e-06,-0.4,-1070.9009632661,-19235.804629727,0.055690793111935,48089.462127685,1005309.6491478
0.25,6.2748389864594e-06,-0.4,-925.58779879405,-19617.956616122,0.04719636458528,49044.85522877,1787721.4497915
0.5,5.1081186381435e-06,-0.4,-772.10375011749,-19927.721999288,0.03875799829098,49819.28034011,3179068.2450416
0.75,4.109214942055e-06,-0.4,-627.29546377779,-20170.347683702,0.03111016650948,50425.853093358,5653271.6033053
1,3.3180954177295e-06,-0.4,-502.08497579968,-20356.790292094,0.024672550818843,50891.965314446,10053096.491496
1.25,2.7071132178361e-06,-0.4,-400.44583278389,-20499.812762026,0.019540891845097,51249.525127391,17877214.49798
1.5,2.2689975691476e-06,-0.4,-322.44475989003,-20610.133495703,0.015650636102883,51525.329164934,31790682.450525
1.75,2.0044359397825e-06,-0.4,-267.18099783804,-20697.318609158,0.012913978679976,51743.293174426,56532716.032618
2,1.8999791508178e-06,-0.4,-232.48315341027,-20769.381241408,0.011198302758823,51923.450341642,100530964.91541
2.25,1.9765439580471e-06,-0.4,-217.57415737728,-20832.527519952,0.010448905415752,52081.316110827,178772144.97991
2.5,2.2882017238243e-06,-0.4,-221.21645240813,-20896.252142588,0.010592138791315,52240.627191085,317906824.50512
2.75,2.7830256836952e-06,-0.4,-235.17625925441,-20969.313018399,0.011222216614921,52423.278452824,565327160.32979
3,3.3068461100905e-06,-0.4,-251.69175954031,-21053.227056179,0.011963288726047,52633.062434939,1005309649.1437
3.25,3.7976268342044e-06,-0.4,-268.08528769248,-21146.789734501,0.012686847147582,52866.967968439,1787721449.7846
3.5,4.4259719924682e-06,-0.4,-284.82159877455,-21248.320281757,0.0134154958345,53120.792819061,3179068245.0391
3.75,5.2321297798792e-06,-0.4,-301.93683058507,-21358.88966822,0.014149437183699,53397.214287835,5653271603.3001
4,5.6277783411776e-06,-0.4,-314.89740799608,-21479.871187623,0.01467418869231,53699.666882346,10053096491.479
4.25,5.1188511033701e-06,-0.4,-318.58426166572,-21609.717679858,0.014755438681102,54024.28399839,17877214497.927
4.5,4.032577836459e-06,-0.4,-309.41063394199,-21744.219753387,0.014239641385991,54360.541579678,31790682450.592
4.75,2.7737436244866e-06,-0.4,-283.62375852185,-21872.710447193,0.012973950254192,54681.771198482,56532716033.038
5,1.6332838331785e-06,-0.4,-246.01640606013,-21981.307738864,0.011196156958321,54953.266834903,100530964915.11
5.25,1.0017441902362e-06,-0.4,-207.3866569173,-22067.573332332,0.0094003053183044,55168.932032057,178772144979.63
5.5,8.7198217710539e-07,-0.4,-171.41256568169,-22137.079399212,0.0077454131744567,55342.697563587,317906824506.69
5.75,8.9026046374779e-07,-0.4,-136.49008731232,-22193.211188799,0.006152308576074,55483.027212275,565327160328.09
6,8.0740971280963e-07,-0.4,-101.89736272071,-22235.256026744,0.0045847120422314,55588.139552428,1005309649144.8

